variant_id,ticker,signal_date,signal_return,quality_percentile,fundamental_source,fundamental_available_date,entry_date,entry_price,exit_date,exit_price,gross_return,net_return,drop_threshold,wait_days,hold_days,min_quality_percentile,require_stabilization
436c1319ceb4,AMZN,2020-10-30,-0.0544564552314909,0.6092592592592593,tenline_sec_annual_conservative,2019-12-31,2020-11-04,157.99949645996094,2020-12-03,159.3365020751953,0.008462087824268494,0.007462087824268494,-0.05,2,20,0.0,False
436c1319ceb4,AMZN,2020-11-09,-0.05062255447737596,0.6092592592592593,tenline_sec_annual_conservative,2019-12-31,2020-11-12,157.99749755859375,2020-12-11,155.8209991455078,-0.01377552459195619,-0.01477552459195619,-0.05,2,20,0.0,False
436c1319ceb4,AMZN,2021-07-30,-0.07564890713277761,0.5671296296296297,tenline_sec_annual_conservative,2020-12-31,2021-08-04,168.96749877929688,2021-09-01,173.9499969482422,0.02948790865072448,0.02848790865072448,-0.05,2,20,0.0,False
436c1319ceb4,AMZN,2022-01-21,-0.05950180896147472,0.5254629629629629,tenline_sec_annual_conservative,2021-12-31,2022-01-26,144.75,2022-02-24,151.35800170898438,0.045651134431671014,0.044651134431671013,-0.05,2,20,0.0,False
436c1319ceb4,AMZN,2022-02-03,-0.0781276325178123,0.5462962962962963,tenline_sec_annual_conservative,2021-12-31,2022-02-08,156.75050354003906,2022-03-09,139.2790069580078,-0.11146054518139692,-0.11246054518139692,-0.05,2,20,0.0,False
436c1319ceb4,AMZN,2022-03-07,-0.05622045424233624,0.5462962962962963,tenline_sec_annual_conservative,2021-12-31,2022-03-10,145.68499755859375,2022-04-07,157.7845001220703,0.0830524952207945,0.0820524952207945,-0.05,2,20,0.0,False
436c1319ceb4,AMZN,2022-04-29,-0.14049437774923412,0.5462962962962963,tenline_sec_annual_conservative,2021-12-31,2022-05-04,123.5999984741211,2022-06-02,125.51100158691406,0.015461190423825766,0.014461190423825765,-0.05,2,20,0.0,False
436c1319ceb4,AMZN,2022-05-05,-0.07561036490424522,0.5462962962962963,tenline_sec_annual_conservative,2021-12-31,2022-05-10,111.25,2022-06-08,121.18000030517578,0.0892584297094452,0.0882584297094452,-0.05,2,20,0.0,False
436c1319ceb4,AMZN,2022-05-09,-0.05213354825727923,0.5462962962962963,tenline_sec_annual_conservative,2021-12-31,2022-05-12,102.75,2022-06-10,109.6500015258789,0.06715329952193572,0.06615329952193572,-0.05,2,20,0.0,False
436c1319ceb4,AMZN,2022-05-18,-0.07156196640827228,0.5462962962962963,tenline_sec_annual_conservative,2021-12-31,2022-05-23,108.46099853515624,2022-06-22,108.9499969482422,0.004508518450781818,0.0035085184507818177,-0.05,2,20,0.0,False
436c1319ceb4,AMZN,2022-06-10,-0.05596211721574329,0.5462962962962963,tenline_sec_annual_conservative,2021-12-31,2022-06-15,103.86000061035156,2022-07-15,113.5500030517578,0.09329869424669002,0.09229869424669002,-0.05,2,20,0.0,False
436c1319ceb4,AMZN,2022-06-13,-0.05453719355874531,0.5462962962962963,tenline_sec_annual_conservative,2021-12-31,2022-06-16,104.47000122070312,2022-07-18,113.76000213623048,0.08892505797813977,0.08792505797813976,-0.05,2,20,0.0,False
436c1319ceb4,AMZN,2022-06-28,-0.05140434227234392,0.5462962962962963,tenline_sec_annual_conservative,2021-12-31,2022-07-01,106.29000091552734,2022-08-01,135.38999938964844,0.2737792663794212,0.2727792663794212,-0.05,2,20,0.0,False
436c1319ceb4,AMZN,2022-07-26,-0.052253606265046604,0.5462962962962963,tenline_sec_annual_conservative,2021-12-31,2022-07-29,134.89999389648438,2022-08-26,130.75,-0.030763484686803455,-0.031763484686803456,-0.05,2,20,0.0,False
436c1319ceb4,AMZN,2022-09-13,-0.0705752837581286,0.5462962962962963,tenline_sec_annual_conservative,2021-12-31,2022-09-16,122.77999877929688,2022-10-14,106.9000015258789,-0.1293370044901454,-0.1303370044901454,-0.05,2,20,0.0,False
436c1319ceb4,AMZN,2022-10-14,-0.05003107895219994,0.5462962962962963,tenline_sec_annual_conservative,2021-12-31,2022-10-19,114.70999908447266,2022-11-16,97.12000274658205,-0.15334318261947943,-0.15434318261947944,-0.05,2,20,0.0,False
436c1319ceb4,AMZN,2022-10-28,-0.06804249715805744,0.5462962962962963,tenline_sec_annual_conservative,2021-12-31,2022-11-02,97.31999969482422,2022-12-01,95.5,-0.018701188866947938,-0.01970118886694794,-0.05,2,20,0.0,False
436c1319ceb4,AMZN,2022-11-01,-0.05515425020719411,0.5462962962962963,tenline_sec_annual_conservative,2021-12-31,2022-11-04,91.48999786376952,2022-12-05,91.01000213623048,-0.005246428448427265,-0.006246428448427265,-0.05,2,20,0.0,False
436c1319ceb4,AMZN,2026-02-06,-0.05554804877440456,0.2847222222222222,tenline_sec_annual_conservative,2025-12-31,2026-02-11,208.05999755859372,2026-03-12,209.52999877929688,0.007065275583737263,0.006065275583737263,-0.05,2,20,0.0,False
436c1319ceb4,GOOGL,2026-07-23,-0.0713262420932762,0.5189814814814815,tenline_sec_annual_conservative,2025-12-31,2026-07-28,327.8999938964844,2026-08-25,346.9599914550781,0.05812747152600095,0.05712747152600095,-0.05,2,20,0.0,False
436c1319ceb4,HD,2023-02-21,-0.07060844097676822,0.7053571428571429,tenline_sec_annual_conservative,2022-12-31,2023-02-24,267.1247684817687,2023-03-24,260.4279479980469,-0.02507000950074334,-0.02607000950074334,-0.05,2,20,0.0,False
436c1319ceb4,META,2024-04-25,-0.10561289492370807,0.4708333333333334,tenline_sec_annual_conservative,2023-12-31,2024-04-30,427.7510167239678,2024-05-29,470.7295837402344,0.1004756630280581,0.0994756630280581,-0.05,2,20,0.0,False
436c1319ceb4,META,2024-07-17,-0.05675907421834325,0.4708333333333334,tenline_sec_annual_conservative,2023-12-31,2024-07-22,483.3354544094365,2024-08-19,525.7506713867188,0.0877552362243057,0.0867552362243057,-0.05,2,20,0.0,False
436c1319ceb4,META,2024-07-24,-0.056109168662901054,0.4708333333333334,tenline_sec_annual_conservative,2023-12-31,2024-07-29,466.746760248626,2024-08-26,517.6451416015625,0.10904924401794247,0.10804924401794247,-0.05,2,20,0.0,False
436c1319ceb4,META,2025-04-03,-0.08958280531351914,0.6324074074074074,tenline_sec_annual_conservative,2024-12-31,2025-04-08,541.0589647931961,2025-05-07,594.4030151367188,0.09859193510251107,0.09759193510251107,-0.05,2,20,0.0,False
436c1319ceb4,META,2025-04-04,-0.050581139935028885,0.6324074074074074,tenline_sec_annual_conservative,2024-12-31,2025-04-09,507.2159828753818,2025-05-08,595.5980834960938,0.17424943930133718,0.17324943930133718,-0.05,2,20,0.0,False
436c1319ceb4,META,2025-04-10,-0.0673985211979895,0.6324074074074074,tenline_sec_annual_conservative,2024-12-31,2025-04-15,529.9638803667925,2025-05-14,656.70068359375,0.2391423414351217,0.2381423414351217,-0.05,2,20,0.0,False
436c1319ceb4,META,2025-10-30,-0.11334764097342975,0.6324074074074074,tenline_sec_annual_conservative,2024-12-31,2025-11-04,626.410791028598,2025-12-03,637.9408569335938,0.018406556959312148,0.017406556959312147,-0.05,2,20,0.0,False
436c1319ceb4,META,2026-03-26,-0.07959464154247431,0.7199074074074073,tenline_sec_annual_conservative,2025-12-31,2026-03-31,549.4707059552647,2026-04-29,668.5004272460938,0.21662614585411544,0.21562614585411544,-0.05,2,20,0.0,False
436c1319ceb4,META,2026-04-30,-0.08550038433407037,0.7199074074074073,tenline_sec_annual_conservative,2025-12-31,2026-05-05,612.7420849871345,2026-06-03,622.4031372070312,0.015766914753537087,0.014766914753537086,-0.05,2,20,0.0,False
436c1319ceb4,META,2026-06-01,-0.05065539518815376,0.7199074074074073,tenline_sec_annual_conservative,2025-12-31,2026-06-04,623.0924785224576,2026-07-06,600.2899780273438,-0.03659569210205438,-0.03759569210205438,-0.05,2,20,0.0,False
436c1319ceb4,META,2026-06-05,-0.055085447812264654,0.7199074074074073,tenline_sec_annual_conservative,2025-12-31,2026-06-10,580.192266144374,2026-07-10,669.2100219726562,0.15342802898743102,0.15242802898743102,-0.05,2,20,0.0,False
436c1319ceb4,META,2026-06-17,-0.05436431197128366,0.7199074074074073,tenline_sec_annual_conservative,2025-12-31,2026-06-23,562.25,2026-07-22,627.1699829101562,0.11546462056052698,0.11446462056052698,-0.05,2,20,0.0,False
436c1319ceb4,MSFT,2020-02-27,-0.07045898111696802,0.6050925925925926,tenline_sec_annual_conservative,2019-12-31,2020-03-03,164.42738745681987,2020-03-31,149.20510864257812,-0.09257751430393102,-0.09357751430393102,-0.05,2,20,0.0,False
436c1319ceb4,MSFT,2020-03-09,-0.0677726761084152,0.6050925925925926,tenline_sec_annual_conservative,2019-12-31,2020-03-12,137.46436615258762,2020-04-09,156.23443603515625,0.13654498549633987,0.13554498549633986,-0.05,2,20,0.0,False
436c1319ceb4,MSFT,2020-03-12,-0.09483829448607606,0.6050925925925926,tenline_sec_annual_conservative,2019-12-31,2020-03-17,132.4501739191631,2020-04-15,162.61099243164062,0.2277144500458359,0.2267144500458359,-0.05,2,20,0.0,False
436c1319ceb4,MSFT,2020-03-16,-0.147390723769389,0.6050925925925926,tenline_sec_annual_conservative,2019-12-31,2020-03-19,135.07078487160544,2020-04-17,168.96853637695312,0.25096286763692044,0.24996286763692044,-0.05,2,20,0.0,False
436c1319ceb4,MSFT,2020-06-11,-0.053697922731070324,0.6050925925925926,tenline_sec_annual_conservative,2019-12-31,2020-06-16,182.99621344964388,2020-07-15,197.36907958984372,0.07854187728400674,0.07754187728400674,-0.05,2,20,0.0,False
436c1319ceb4,MSFT,2020-09-03,-0.06194671570365484,0.6050925925925926,tenline_sec_annual_conservative,2019-12-31,2020-09-09,197.4278299244589,2020-10-07,199.54852294921875,0.010741611380580274,0.009741611380580273,-0.05,2,20,0.0,False
436c1319ceb4,MSFT,2020-09-08,-0.054095880600493196,0.6050925925925926,tenline_sec_annual_conservative,2019-12-31,2020-09-11,197.04737049649287,2020-10-09,205.2354888916016,0.04155406070366441,0.04055406070366441,-0.05,2,20,0.0,False
436c1319ceb4,MSFT,2022-09-13,-0.054978051494992464,0.6050925925925926,tenline_sec_annual_conservative,2019-12-31,2022-09-16,236.38627698047728,2022-10-14,221.1923675537109,-0.06427576770042875,-0.06527576770042876,-0.05,2,20,0.0,False
436c1319ceb4,MSFT,2022-10-07,-0.05085299426779777,0.6050925925925926,tenline_sec_annual_conservative,2019-12-31,2022-10-12,218.1342225142281,2022-11-09,217.2729339599609,-0.00394843387864563,-0.00494843387864563,-0.05,2,20,0.0,False
436c1319ceb4,MSFT,2022-10-26,-0.07715615824155908,0.6050925925925926,tenline_sec_annual_conservative,2019-12-31,2022-10-31,226.22477072356645,2022-11-29,233.2384033203125,0.031002938247272294,0.030002938247272293,-0.05,2,20,0.0,False
436c1319ceb4,MSFT,2024-10-31,-0.06052750099407056,0.7583333333333334,tenline_sec_annual_conservative,2022-12-31,2024-11-05,402.0192756499378,2024-12-04,431.4794921875,0.0732806069806835,0.0722806069806835,-0.05,2,20,0.0,False
436c1319ceb4,MSFT,2025-01-30,-0.06180903636906887,0.5064814814814814,tenline_sec_annual_conservative,2024-12-31,2025-02-04,407.0853452090854,2025-03-05,396.366943359375,-0.026329618532952237,-0.027329618532952238,-0.05,2,20,0.0,False
436c1319ceb4,MSFT,2026-01-29,-0.09993140149712809,0.5416666666666666,tenline_sec_annual_conservative,2025-12-31,2026-02-03,419.3495781995532,2026-03-04,403.5645751953125,-0.03764163319780234,-0.03864163319780234,-0.05,2,20,0.0,False
436c1319ceb4,NKE,2020-03-12,-0.11666682124311178,0.7069444444444444,tenline_sec_annual_conservative,2019-12-31,2020-03-17,61.48472020471045,2020-04-15,77.45016479492188,0.25966523938069885,0.25866523938069885,-0.05,2,20,0.0,False
436c1319ceb4,NKE,2020-03-16,-0.11630090333112286,0.7069444444444444,tenline_sec_annual_conservative,2019-12-31,2020-03-19,61.05667106824296,2020-04-17,81.8855209350586,0.3411396249156009,0.3401396249156009,-0.05,2,20,0.0,False
436c1319ceb4,NKE,2020-03-23,-0.06893999488062419,0.7069444444444444,tenline_sec_annual_conservative,2019-12-31,2020-03-26,73.01482055390548,2020-04-24,80.48295593261719,0.10228245884954434,0.10128245884954434,-0.05,2,20,0.0,False
436c1319ceb4,NKE,2020-06-11,-0.06805730495465023,0.7069444444444444,tenline_sec_annual_conservative,2019-12-31,2020-06-16,92.44343605925754,2020-07-15,89.96914672851562,-0.026765440968203102,-0.027765440968203103,-0.05,2,20,0.0,False
436c1319ceb4,NKE,2020-06-26,-0.0762325585879895,0.7069444444444444,tenline_sec_annual_conservative,2019-12-31,2020-07-01,89.93264439275151,2020-07-30,88.39875793457031,-0.017055947465332566,-0.018055947465332567,-0.05,2,20,0.0,False
436c1319ceb4,NKE,2022-03-07,-0.05137986890110058,0.6763888888888889,tenline_sec_annual_conservative,2021-12-31,2022-03-10,114.82858479219249,2022-04-07,119.79135131835938,0.043218912217268146,0.042218912217268145,-0.05,2,20,0.0,False
436c1319ceb4,NKE,2022-04-26,-0.05799593676271375,0.6763888888888889,tenline_sec_annual_conservative,2021-12-31,2022-04-29,116.86555187035876,2022-05-27,107.39370727539062,-0.08104907257422989,-0.08204907257422989,-0.05,2,20,0.0,False
436c1319ceb4,NKE,2022-05-05,-0.05894014688087312,0.6763888888888889,tenline_sec_annual_conservative,2021-12-31,2022-05-10,104.65309369340731,2022-06-08,113.60943603515624,0.08558124777455234,0.08458124777455234,-0.05,2,20,0.0,False
436c1319ceb4,NKE,2022-05-18,-0.056341638069280386,0.6763888888888889,tenline_sec_annual_conservative,2021-12-31,2022-05-23,99.50515935045216,2022-06-22,97.38481903076172,-0.0213088480389515,-0.0223088480389515,-0.05,2,20,0.0,False
436c1319ceb4,NKE,2022-06-16,-0.05571237238927518,0.6763888888888889,tenline_sec_annual_conservative,2021-12-31,2022-06-22,97.8303493478121,2022-07-21,103.60363006591795,0.05901318718162152,0.05801318718162152,-0.05,2,20,0.0,False
436c1319ceb4,NKE,2022-06-28,-0.06986427419498809,0.6763888888888889,tenline_sec_annual_conservative,2021-12-31,2022-07-01,94.34037668509872,2022-08-01,106.0911636352539,0.12455734610196068,0.12355734610196067,-0.05,2,20,0.0,False
436c1319ceb4,NKE,2022-09-13,-0.0592632278794345,0.6763888888888889,tenline_sec_annual_conservative,2021-12-31,2022-09-16,96.87333086761976,2022-10-14,81.4957275390625,-0.1587392855271097,-0.1597392855271097,-0.05,2,20,0.0,False
436c1319ceb4,NKE,2022-09-30,-0.12808135892361716,0.6763888888888889,tenline_sec_annual_conservative,2021-12-31,2022-10-05,81.43987818309968,2022-11-02,84.05554962158203,0.03211782110726635,0.031117821107266352,-0.05,2,20,0.0,False
436c1319ceb4,NKE,2023-12-22,-0.1182568042499732,0.5326388888888889,tenline_sec_annual_conservative,2022-12-31,2023-12-28,101.3964166376964,2024-01-29,98.24698638916016,-0.031060567552299245,-0.032060567552299246,-0.05,2,20,0.0,False
436c1319ceb4,NKE,2024-03-22,-0.0690338188169407,0.63125,tenline_sec_annual_conservative,2023-12-31,2024-03-27,88.52747801685908,2024-04-25,89.16342163085938,0.007183573148657807,0.006183573148657807,-0.05,2,20,0.0,False
436c1319ceb4,NKE,2024-06-28,-0.19980885303062645,0.63125,tenline_sec_annual_conservative,2023-12-31,2024-07-03,71.94109030378355,2024-08-01,70.36885833740234,-0.021854436174683967,-0.022854436174683967,-0.05,2,20,0.0,False
436c1319ceb4,NKE,2024-10-02,-0.06765405520267831,0.63125,tenline_sec_annual_conservative,2023-12-31,2024-10-07,78.61720282323732,2024-11-04,73.87950897216797,-0.060262813747285926,-0.06126281374728593,-0.05,2,20,0.0,False
436c1319ceb4,NKE,2025-03-21,-0.05455060556696645,0.6555555555555554,tenline_sec_annual_conservative,2024-12-31,2025-03-26,64.18059203102551,2025-04-24,56.54235458374024,-0.11901163896389233,-0.12001163896389233,-0.05,2,20,0.0,False
436c1319ceb4,NKE,2025-04-03,-0.14439642370689287,0.6555555555555554,tenline_sec_annual_conservative,2024-12-31,2025-04-08,56.82274385583448,2025-05-07,56.67770767211914,-0.0025524318938788815,-0.0035524318938788815,-0.05,2,20,0.0,False
436c1319ceb4,NKE,2025-04-10,-0.08294001041825738,0.6555555555555554,tenline_sec_annual_conservative,2024-12-31,2025-04-15,52.86825895922033,2025-05-14,59.684661865234375,0.1289318589301729,0.1279318589301729,-0.05,2,20,0.0,False
436c1319ceb4,NKE,2025-12-19,-0.10543952557727221,0.6555555555555554,tenline_sec_annual_conservative,2024-12-31,2025-12-24,57.97301716494331,2026-01-26,63.9888916015625,0.10377024917476674,0.10277024917476674,-0.05,2,20,0.0,False
436c1319ceb4,NKE,2026-04-01,-0.15505485932819896,0.4305555555555555,tenline_sec_annual_conservative,2025-12-31,2026-04-07,43.31243846575701,2026-05-05,42.67811584472656,-0.014645276126209028,-0.01564527612620903,-0.05,2,20,0.0,False
436c1319ceb4,NVDA,2025-01-07,-0.06216953442159834,0.7699074074074074,tenline_sec_annual_conservative,2024-12-31,2025-01-13,129.7961674567433,2025-02-11,132.6019744873047,0.02161702525998299,0.02061702525998299,-0.05,2,20,0.0,False
436c1319ceb4,NVDA,2025-01-27,-0.16968167662348033,0.7699074074074074,tenline_sec_annual_conservative,2024-12-31,2025-01-30,122.91641979157204,2025-02-28,124.73370361328124,0.014784711634057812,0.013784711634057811,-0.05,2,20,0.0,False
436c1319ceb4,NVDA,2025-02-27,-0.08478062880758996,0.7699074074074074,tenline_sec_annual_conservative,2024-12-31,2025-03-04,110.48499132597254,2025-04-01,109.99585723876952,-0.004427154144040268,-0.0054271541440402684,-0.05,2,20,0.0,False
436c1319ceb4,NVDA,2025-03-03,-0.08693563240438495,0.7699074074074074,tenline_sec_annual_conservative,2024-12-31,2025-03-06,113.3606904001891,2025-04-03,101.65753936767578,-0.10323817710705996,-0.10423817710705996,-0.05,2,20,0.0,False
436c1319ceb4,NVDA,2025-03-06,-0.05737431228014822,0.7699074074074074,tenline_sec_annual_conservative,2024-12-31,2025-03-11,106.83043665954976,2025-04-08,96.16522979736328,-0.09983303631131513,-0.10083303631131513,-0.05,2,20,0.0,False
436c1319ceb4,NVDA,2025-03-10,-0.050670109824213716,0.7699074074074074,tenline_sec_annual_conservative,2024-12-31,2025-03-13,116.86621875800482,2025-04-10,107.4194564819336,-0.08083398587262125,-0.08183398587262125,-0.05,2,20,0.0,False
436c1319ceb4,NVDA,2025-03-26,-0.057419847461616325,0.7699074074074074,tenline_sec_annual_conservative,2024-12-31,2025-03-31,104.98287310192076,2025-04-29,108.86742401123048,0.03700175842528597,0.03600175842528597,-0.05,2,20,0.0,False
436c1319ceb4,NVDA,2025-04-03,-0.07806547074373227,0.7699074074074074,tenline_sec_annual_conservative,2024-12-31,2025-04-08,103.6647139576977,2025-05-07,116.89617919921876,0.12763711716718196,0.12663711716718196,-0.05,2,20,0.0,False
436c1319ceb4,NVDA,2025-04-04,-0.07357568117034718,0.7699074074074074,tenline_sec_annual_conservative,2024-12-31,2025-04-09,98.751610451276,2025-05-08,117.20574951171876,0.1868743099592085,0.1858743099592085,-0.05,2,20,0.0,False
436c1319ceb4,NVDA,2025-04-10,-0.059127169778110056,0.7699074074074074,tenline_sec_annual_conservative,2024-12-31,2025-04-15,110.81470199440513,2025-05-14,135.1505889892578,0.21960882948619376,0.21860882948619376,-0.05,2,20,0.0,False
436c1319ceb4,NVDA,2025-04-16,-0.06871652057100175,0.7699074074074074,tenline_sec_annual_conservative,2024-12-31,2025-04-22,98.6417555090913,2025-05-20,134.1919403076172,0.36039691928687767,0.35939691928687767,-0.05,2,20,0.0,False
436c1319ceb4,NVDA,2026-02-26,-0.0545612407286622,0.7907407407407407,tenline_sec_annual_conservative,2025-12-31,2026-03-03,178.27256086028186,2026-03-31,174.1969757080078,-0.02286153927787138,-0.02386153927787138,-0.05,2,20,0.0,False
436c1319ceb4,NVDA,2026-06-05,-0.062014073591381336,0.7907407407407407,tenline_sec_annual_conservative,2025-12-31,2026-06-10,204.42999267578125,2026-07-10,210.9600067138672,0.03194254401037089,0.030942544010370887,-0.05,2,20,0.0,False
753d3c3a53b3,AAPL,2019-01-03,-0.09960735139594357,0.7777777777777778,tenline_sec_annual_conservative,2018-12-31,2019-01-08,35.45507757862409,2019-02-06,41.305782318115234,0.16501740058294323,0.16401740058294323,-0.05,2,20,0.5,False
753d3c3a53b3,AAPL,2019-05-13,-0.05811956707039778,0.7777777777777778,tenline_sec_annual_conservative,2018-12-31,2019-05-16,45.38775015951254,2019-06-14,46.064109802246094,0.01490181029807669,0.013901810298076689,-0.05,2,20,0.5,False
753d3c3a53b3,AAPL,2019-08-05,-0.05234805416340005,0.7777777777777778,tenline_sec_annual_conservative,2018-12-31,2019-08-08,47.84700892141569,2019-09-06,51.16196441650391,0.06928239757960064,0.06828239757960064,-0.05,2,20,0.5,False
753d3c3a53b3,AAPL,2020-02-27,-0.06536826394002737,0.6157407407407408,tenline_sec_annual_conservative,2020-01-26,2020-03-03,73.24381722467581,2020-03-31,61.33359909057617,-0.16261055998167018,-0.16361055998167018,-0.05,2,20,0.5,False
753d3c3a53b3,AAPL,2020-03-09,-0.07909145549754726,0.6157407407407408,tenline_sec_annual_conservative,2020-01-26,2020-03-12,61.731574731862445,2020-04-09,64.63796997070312,0.04708117768686293,0.04608117768686293,-0.05,2,20,0.5,False
753d3c3a53b3,AAPL,2020-03-12,-0.09875466225021212,0.6157407407407408,tenline_sec_annual_conservative,2020-01-26,2020-03-17,59.69829586216656,2020-04-15,68.60324096679688,0.14916581748313806,0.14816581748313806,-0.05,2,20,0.5,False
753d3c3a53b3,AAPL,2020-03-16,-0.12864729725731527,0.6157407407407408,tenline_sec_annual_conservative,2020-01-26,2020-03-19,59.669357314419855,2020-04-17,68.21009826660156,0.14313445521421309,0.14213445521421308,-0.05,2,20,0.5,False
753d3c3a53b3,AAPL,2020-03-20,-0.06348542176201633,0.6157407407407408,tenline_sec_annual_conservative,2020-01-26,2020-03-25,60.47975086727184,2020-04-23,66.33596801757812,0.0968293861388132,0.0958293861388132,-0.05,2,20,0.5,False
753d3c3a53b3,AAPL,2020-04-01,-0.0526171560497779,0.6157407407407408,tenline_sec_annual_conservative,2020-01-26,2020-04-06,60.51594239996791,2020-05-05,71.7701416015625,0.18597081620595501,0.184970816205955,-0.05,2,20,0.5,False
753d3c3a53b3,AAPL,2020-09-03,-0.08006069500538127,0.6157407407407408,tenline_sec_annual_conservative,2020-01-26,2020-09-09,113.641095738678,2020-10-07,111.52838897705078,-0.01859104532470779,-0.01959104532470779,-0.05,2,20,0.5,False
753d3c3a53b3,AAPL,2020-09-08,-0.06729501440433605,0.6157407407407408,tenline_sec_annual_conservative,2020-01-26,2020-09-11,111.0341102013086,2020-10-09,113.36004638671876,0.020947942764553806,0.019947942764553805,-0.05,2,20,0.5,False
753d3c3a53b3,AAPL,2020-10-30,-0.05601795431850343,0.6157407407407408,tenline_sec_annual_conservative,2020-01-26,2020-11-04,110.61739025769825,2020-12-03,119.35137939453124,0.07895674555769183,0.07795674555769183,-0.05,2,20,0.5,False
753d3c3a53b3,AAPL,2026-06-25,-0.06117774105404383,0.6347222222222222,tenline_sec_annual_conservative,2026-01-25,2026-06-30,280.9277417485351,2026-07-29,337.8985900878906,0.20279538070808067,0.20179538070808067,-0.05,2,20,0.5,False
