drop_threshold,5,10,20,60
-0.2,0.8494759961026476,0.5273304454373976,0.7068147056925976,0.33407399556907114
-0.15,0.6910242000629503,0.7926465455265183,0.6766903760340857,0.16561087137757255
-0.1,0.6079628360978491,0.47951006710540883,0.5798507948182505,0.4371946107292104
-0.05,0.5377234146578086,0.852489860530238,0.6989041710935875,0.508315260431186
