policy_rank,variant_id,family,base_config_json,stop_loss,take_profit,leverage,max_positions,train_final_equity,train_total_return,train_cagr,train_sharpe,train_max_drawdown,train_trades,train_traded_days,train_average_positions,train_max_positions_used,train_blown_up,train_worst_day,validation_final_equity,validation_total_return,validation_cagr,validation_sharpe,validation_max_drawdown,validation_trades,validation_traded_days,validation_average_positions,validation_max_positions_used,validation_blown_up,validation_worst_day,oos_final_equity,oos_total_return,oos_cagr,oos_sharpe,oos_max_drawdown,oos_trades,oos_traded_days,oos_average_positions,oos_max_positions_used,oos_blown_up,oos_worst_day,holdout_final_equity,holdout_total_return,holdout_cagr,holdout_sharpe,holdout_max_drawdown,holdout_trades,holdout_traded_days,holdout_average_positions,holdout_max_positions_used,holdout_blown_up,holdout_worst_day,policy_sharpe_stability,policy_selection_score
172,16968da02607,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""prev_return_max"": -0.03}",,,4.0,3,10302.796815101938,0.03027968151019378,0.001661913093998324,0.5792026976395354,-0.995091154745096,1506,852,0.3326706428098078,3,False,-0.8290753822727138,54057.36921699084,4.405736921699084,0.7537281266957394,1.0722927920849115,-0.6774035716152478,250,141,0.33025099075297226,3,False,-0.39518093489166173,2979.9206408099312,-0.7020079359190069,-0.332778541334815,0.07814786595729294,-0.9062179914068864,248,153,0.32891246684350134,3,False,-0.4576873985938345,16184.8305931746,0.61848305931746,0.6247293402221485,0.9095016896869886,-0.456810892872894,101,56,0.404,3,False,-0.19976954149276827,-0.4930900944453761,0.7467391304347826
173,a57ed6864f77,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""mom3_min"": null, ""prev_return_min"": 0.05}",0.02,0.08,1.0,5,16793.067087266958,0.6793067087266957,0.02927657463123845,0.44655798605552427,-0.191350588538166,960,462,0.21206096752816433,5,False,-0.022,11296.577465874796,0.12965774658747953,0.04141936073244579,0.534097866501104,-0.07772905563419752,171,81,0.22589167767503301,5,False,-0.022,11282.53432370739,0.12825343237073894,0.04115460509159341,0.9404365732411583,-0.06031378160821943,133,67,0.17639257294429708,5,False,-0.018747132591754718,9278.898290594685,-0.07211017094053151,-0.07266556771856936,-2.231267025467469,-0.08427179386964001,40,29,0.16,5,False,-0.022,-0.08753988044557975,0.74625
174,aeb583bdb7a4,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""prev_return_max"": 0.0}",,0.08,2.0,3,252395.58631418226,24.239558631418227,0.19687360264241138,0.6077694089732597,-0.7880211226828071,4517,2421,0.9977910315882483,3,False,-0.33506162459856675,16047.020337345544,0.6047020337345543,0.1705079257340656,0.5628198301321993,-0.44027402660955406,763,395,1.0079260237780714,3,False,-0.19759046744583086,981.5406030658067,-0.9018459396934193,-0.5396606550204925,-0.9878463091603066,-0.9143029314274667,930,438,1.23342175066313,3,False,-0.3731080776996825,4860.309540009046,-0.5139690459990953,-0.5167662700684847,-0.8842701236957504,-0.6218120807215763,311,146,1.244,3,False,-0.1793929473487775,-0.044949578841060434,0.7457608695652174
175,d3fb518fbd7b,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.08, ""min_adv20"": 20000000.0, ""prev_return_max"": -0.03}",,0.08,3.0,3,40632.51529395123,3.0632515293951235,0.08116895369276023,0.42291213002827804,-0.7503012352770972,298,228,0.06582725867020102,3,False,-0.6218065367045353,22999.58615575487,1.2999586155754872,0.31951418302042933,1.0041913488967784,-0.3075383411664788,47,31,0.062087186261558784,3,False,-0.17364588138356277,11743.46018798665,0.17434601879866496,0.0551812653925583,0.32766252880517693,-0.30205744485238606,60,43,0.07957559681697612,3,False,-0.2028426966292134,10723.604580318352,0.0723604580318351,0.07295996570016805,0.40902418649183714,-0.18201644922987925,22,18,0.088,3,False,-0.0833904014481518,-0.5812792188685003,0.7454891304347826
176,39765112165e,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""prev_return_max"": 0.0}",,0.04,3.0,3,98247.39439522334,8.824739439522334,0.13563441980785518,0.5634201491801213,-0.9585970017379145,4517,2421,0.9977910315882483,3,False,-0.5025924368978502,19809.62984744684,0.9809629847446839,0.25553279726812517,0.6852841301927333,-0.5096682257745365,763,395,1.0079260237780714,3,False,-0.2963857011687463,191.17259039680906,-0.9808827409603191,-0.7335459305774676,-1.174066086227366,-0.9839316409442825,930,438,1.23342175066313,3,False,-0.5596621165495238,3241.6740635410274,-0.6758325936458973,-0.6787408536439905,-1.1246155148611183,-0.7228843197259363,311,146,1.244,3,False,-0.1957804002222202,-0.12186398101261198,0.745
177,08f00ed65665,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.02, ""min_adv20"": 20000000.0, ""prev_return_max"": 0.0}",,0.08,1.5,3,2148595.363971994,213.85953639719938,0.3484092688022977,0.872023566280404,-0.7051999009208983,7024,3245,1.5515794124144024,3,False,-0.2512962184489251,16978.21729552468,0.6978217295524678,0.19269518619188064,0.6186495867633377,-0.3675749253204349,1180,527,1.558784676354029,3,False,-0.14819285058437315,1639.6006988578504,-0.836039930114215,-0.45354837222848443,-0.9853597249262,-0.838188605091722,1318,569,1.7480106100795756,3,False,-0.2798310582747619,4294.330086757026,-0.5705669913242974,-0.5734611564564334,-1.4919174435465725,-0.5780146805069415,427,188,1.708,3,False,-0.13454471051158312,-0.2533739795170663,0.7436684782608696
178,b5567d8c9030,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.08, ""min_adv20"": 50000000.0, ""prev_return_max"": -0.03}",,0.08,1.0,5,16045.702927015329,0.6045702927015328,0.026671487001775906,0.3799638880642987,-0.1861110904471328,278,195,0.06140932184669759,5,False,-0.12436130734090707,12134.498841262535,0.21344988412625354,0.06652314282522798,0.7263896568935708,-0.09787137553676639,57,31,0.07529722589167767,5,False,-0.06765829336102738,10841.494009524215,0.08414940095242152,0.0273712374395505,0.42862689431438966,-0.06277009178068871,63,43,0.08355437665782493,5,False,-0.04056853932584268,10188.584045633263,0.018858404563326214,0.019010696879208977,0.40902418649183714,-0.03782549837725624,22,18,0.088,3,False,-0.01667808028963036,-0.3464257688292721,0.7436413043478262
179,7bbe6d4eb49d,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.2}",0.02,0.08,4.0,5,57174.813640915236,4.717481364091523,0.10192126206777785,0.46041336527587357,-0.6765858417567936,1392,695,0.3074884029158383,5,False,-0.088,20251.950247621688,1.0251950247621688,0.2647965412480151,0.7692814850506327,-0.37086684588644636,254,105,0.33553500660501984,5,False,-0.088,7219.475226377523,-0.2780524773622477,-0.10317004723569145,-0.18405482743432316,-0.4509942616968856,216,122,0.2864721485411141,5,False,-0.088,10720.140729224619,0.07201407292246187,0.0726106147640957,0.3655973919434757,-0.26472247589083164,84,44,0.336,5,False,-0.088,-0.3088681197747591,0.7433152173913044
180,b5567d8c9030,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.08, ""min_adv20"": 50000000.0, ""prev_return_max"": -0.03}",,0.08,2.0,3,21934.49013835796,1.1934490138357958,0.04469425686771267,0.3182246493116442,-0.5629096227343177,256,195,0.05654959134084383,3,False,-0.4145376911363569,18005.018919135284,0.8005018919135283,0.21623846778574451,1.0041913488967789,-0.21127789085311033,47,31,0.062087186261558784,3,False,-0.1157639209223752,12002.988627257762,0.20029886272577624,0.06291834775222305,0.38976850004977937,-0.20503476330883263,59,43,0.07824933687002653,3,False,-0.13522846441947559,10545.431333593207,0.054543133359320706,0.05499126279225908,0.40902418649183714,-0.12334732732175069,22,18,0.088,3,False,-0.05559360096543453,-0.6859666995851347,0.7427717391304348
181,30a224c68ce7,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.1}",,0.08,2.0,5,22008.144217705623,1.2008144217705623,0.04488922377115445,0.30681094186364766,-0.7304907345770213,1204,628,0.2659597967749061,5,False,-0.45345761294817566,23249.508585527336,1.3249508585527336,0.32427012380375375,1.1029789814149222,-0.24446041436792942,226,95,0.2985468956406869,5,False,-0.16734168730747528,11878.048645135505,0.18780486451355038,0.05920767940482463,0.35691660409290255,-0.28403375532240116,195,115,0.25862068965517243,5,False,-0.1643442766255534,11736.608118867593,0.1736608118867593,0.1751652607401457,0.7883544571312375,-0.11478776000153945,73,41,0.292,5,False,-0.0663818129051664,-0.7961680395512746,0.7426630434782608
182,a57ed6864f77,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""mom3_min"": null, ""prev_return_min"": 0.05}",0.02,0.08,1.5,5,21080.55577454892,1.1080555774548921,0.042387560107885136,0.44655798605552427,-0.2769047212203265,960,462,0.21206096752816433,5,False,-0.032999999999999995,11921.246567296273,0.1921246567296273,0.06024674977016797,0.5340978665011039,-0.11473671723484402,171,81,0.22589167767503301,5,False,-0.032999999999999995,11958.831757412685,0.19588317574126846,0.06160985716091827,0.9404365732411581,-0.08942190046691234,133,67,0.17639257294429708,5,False,-0.02812069888763208,8934.231953035056,-0.10657680469649444,-0.10738191566877864,-2.2312670254674694,-0.12397573248462546,40,29,0.16,5,False,-0.032999999999999995,-0.08753988044557964,0.7423641304347826
183,a57ed6864f77,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""mom3_min"": null, ""prev_return_min"": 0.05}",0.02,0.08,2.0,10,18844.163753653233,0.8844163753653234,0.03590039033525039,0.4206155692036051,-0.22552982926701093,1245,462,0.27501656726308815,10,False,-0.044,12116.042946622012,0.2116042946622012,0.065982875555749,0.5598220500936669,-0.07772905563419741,229,81,0.30250990752972257,10,False,-0.044,11604.40040776153,0.16044004077615304,0.05098868290838232,0.9963176290959019,-0.06031378160821943,150,67,0.1989389920424403,8,False,-0.02754713259175472,9070.170517186625,-0.09298294828133746,-0.09369082749320101,-1.9104691233626936,-0.10487099687052726,45,29,0.18,10,False,-0.044,-0.13920648089006182,0.7416847826086956
184,37e8e6129018,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.2}",0.06,,3.0,3,84098.80873699448,7.409880873699448,0.12584694873514124,0.45399130211812216,-0.7359346803418969,1003,606,0.22155953169869672,3,False,-0.18600000000000003,21437.682349189618,1.1437682349189617,0.2889817885093826,0.7527294044636188,-0.365818201448986,192,105,0.2536327608982827,3,False,-0.18600000000000003,12930.601605564732,0.2930601605564733,0.08969493946079754,0.4079442041294533,-0.5721247687400624,184,122,0.2440318302387268,3,False,-0.18600000000000003,11201.248666098287,0.12012486660982868,0.12114186523066484,0.46067952745119867,-0.3274689252680375,72,44,0.288,3,False,-0.12732074895894752,-0.29873810234549664,0.7410326086956522
185,37e8e6129018,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.2}",0.06,,1.0,10,25788.472544612603,1.5788472544612602,0.054150017186818555,0.5015416572479214,-0.1639686567447357,1473,606,0.32538104705102716,10,False,-0.05643440651381917,11538.204142053672,0.15382041420536718,0.04878236911694778,0.4810268619222146,-0.16009738383323113,354,105,0.4676354029062087,10,False,-0.062,11382.726750419488,0.13827267504194873,0.044235615816623275,0.449035315556123,-0.1160312086091777,275,122,0.3647214854111406,10,False,-0.04901596076382426,10455.429558492671,0.04554295584926704,0.04591553935023729,0.47474784471956044,-0.06371213249770913,107,44,0.428,10,False,-0.036325899048963245,-0.020514795325706825,0.7407065217391304
186,d3fb518fbd7b,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.08, ""min_adv20"": 20000000.0, ""prev_return_max"": -0.03}",,0.08,4.0,5,60487.88938383686,5.048788938383686,0.105381922908941,0.4770758573815818,-0.6421244928701385,322,228,0.07112878285840513,5,False,-0.4974452293636283,18661.797211021814,0.8661797211021813,0.23083124313891856,0.7263896568935708,-0.3651754199619912,57,31,0.07529722589167767,5,False,-0.27063317344410953,12125.956338720127,0.21259563387201275,0.06654541448784168,0.3697644601023556,-0.24435877860276423,64,43,0.08488063660477453,5,False,-0.16227415730337072,10624.658253307047,0.06246582533070466,0.06298096949389054,0.40902418649183714,-0.14706072893802924,22,18,0.088,3,False,-0.06671232115852144,-0.249313799511989,0.7401630434782608
187,7bbe6d4eb49d,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.2}",0.02,0.08,2.0,3,34027.00940999691,2.4027009409996904,0.07054395799016322,0.42360877173915745,-0.5312290847637848,1154,695,0.25491495471614756,3,False,-0.044000000000000004,15376.924530625874,0.5376924530625875,0.15400460675177463,0.6976953534703653,-0.19287880705316718,192,105,0.2536327608982827,3,False,-0.044000000000000004,7660.221212240789,-0.23397787877592113,-0.08523103990289582,-0.3303061902715626,-0.35149035551934926,185,122,0.2453580901856764,3,False,-0.044000000000000004,10107.646973647126,0.010764697364712639,0.010851280512352401,0.15299204378047346,-0.1731428560064674,72,44,0.288,3,False,-0.044000000000000004,-0.2740865817312078,0.74
188,a57ed6864f77,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""mom3_min"": null, ""prev_return_min"": 0.05}",0.02,0.08,3.0,10,24442.058878406933,1.4442058878406931,0.05100813977520047,0.4206155692036051,-0.32363044754596704,1245,462,0.27501656726308815,10,False,-0.06599999999999999,13118.432963461439,0.31184329634614394,0.09456631641183866,0.5598220500936669,-0.11473671723484347,229,81,0.30250990752972257,10,False,-0.06599999999999999,12464.777424972297,0.24647774249722976,0.07641426457724476,0.9963176290959015,-0.08942190046691223,150,67,0.1989389920424403,8,False,-0.04132069888763208,8629.340893624345,-0.13706591063756546,-0.1380829997682329,-1.9104691233626936,-0.1538710797731545,45,29,0.18,10,False,-0.06599999999999999,-0.13920648089006182,0.74
189,a57ed6864f77,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""mom3_min"": null, ""prev_return_min"": 0.05}",0.02,0.08,1.5,10,16316.59447764328,0.631659447764328,0.02762872555997853,0.4206155692036051,-0.17285073396369965,1245,462,0.27501656726308815,10,False,-0.032999999999999995,11597.59804065108,0.15975980406510804,0.050576480743935504,0.5598220500936669,-0.05876548369820589,229,81,0.30250990752972257,10,False,-0.032999999999999995,11188.754292892656,0.11887542928926553,0.038254233027114504,0.9963176290959015,-0.04549897516316681,150,67,0.1989389920424403,8,False,-0.02066034944381604,9296.534087445494,-0.07034659125545062,-0.07088892994891982,-1.9104691233626936,-0.07952873306706276,45,29,0.18,10,False,-0.032999999999999995,-0.13920648089006182,0.7397826086956522
190,5f7e41cf3ad0,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.2}",0.02,,4.0,10,233159.5248940884,22.31595248940884,0.19160354437781302,0.7479526251097431,-0.46611732531528394,1711,695,0.3779544952507179,10,False,-0.088,15274.401082625624,0.5274401082625624,0.15143755706362838,0.5836751117787269,-0.36590169611463763,358,105,0.47291941875825627,10,False,-0.088,8894.485196969521,-0.11055148030304796,-0.03839815881755504,0.006172521308714005,-0.37038342072381114,276,122,0.3660477453580902,10,False,-0.088,10683.351088607105,0.06833510886071048,0.06890020637766181,0.3796087767426771,-0.22269477674144655,107,44,0.428,10,False,-0.088,-0.16427751333101626,0.7396195652173914
191,810de8977158,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.02, ""min_adv20"": 20000000.0, ""prev_return_max"": 0.0}",,0.04,1.5,20,33115.357922589894,2.311535792258989,0.06892678975403488,0.4884900670532648,-0.49848609610201566,14416,3245,3.184448862381268,20,False,-0.14437775626656063,13181.517407753969,0.3181517407753969,0.09631572699923119,0.626424044478583,-0.21649269777474323,2685,527,3.546895640686922,20,False,-0.0928285998419138,5898.437108234797,-0.41015628917652025,-0.16174476155210016,-1.0311511258322437,-0.4792972477855305,3244,569,4.30238726790451,20,False,-0.05534328223063607,10721.65257437461,0.07216525743746094,0.0727630936436503,0.49074878012002854,-0.1083823090989956,1063,188,4.252,20,False,-0.053355289594277135,-0.1379339774253182,0.7392119565217391
192,08f00ed65665,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.02, ""min_adv20"": 20000000.0, ""prev_return_max"": 0.0}",,0.08,3.0,20,105474.16725744489,9.547416725744489,0.140130214846915,0.5241202878433325,-0.8283780786910456,14416,3245,3.184448862381268,20,False,-0.33894237930953874,17808.33060719682,0.7808330607196823,0.21179934047186766,0.6643503744748825,-0.4030704244493649,2685,527,3.546895640686922,20,False,-0.23104049383421735,3602.51804729106,-0.639748195270894,-0.28909753836221175,-0.7418803286318114,-0.7337110544342844,3244,569,4.30238726790451,20,False,-0.11068656446127215,12576.519032454224,0.2576519032454223,0.25996051707016643,0.7213528069885887,-0.24222431448212012,1063,188,4.252,20,False,-0.11728091593175394,-0.14023008663155,0.7386141304347825
193,30a224c68ce7,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.1}",,0.08,3.0,3,15004.70370685104,0.5004703706851039,0.02284511764392727,0.3529284328299536,-0.932209554070239,1018,628,0.22487298431632427,3,False,-0.6218065367045353,44732.35815438808,3.473235815438808,0.6465974550270301,1.2155066694554688,-0.3109085325439619,173,95,0.2285336856010568,3,False,-0.3051759280619558,9809.895824928515,-0.01901041750714849,-0.006394252443182702,0.26374195327698685,-0.5607075491938027,169,115,0.22413793103448276,3,False,-0.4108606915638835,11388.730103300968,0.1388730103300968,0.14005841177152445,0.5020738912043549,-0.2702971984654443,63,41,0.252,3,False,-0.1326423889693571,-0.8625782366255152,0.7384510869565217
194,a57ed6864f77,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""mom3_min"": null, ""prev_return_min"": 0.05}",0.02,0.08,2.0,5,25922.810650469008,1.5922810650469006,0.05445494718466137,0.44655798605552427,-0.3558106581957021,960,462,0.21206096752816433,5,False,-0.044,12523.488583137088,0.2523488583137088,0.07778485402423474,0.534097866501104,-0.15053867667107368,171,81,0.22589167767503301,5,False,-0.044,12658.049760395488,0.2658049760395489,0.08196391376706336,0.9404365732411583,-0.11784134998715645,133,67,0.17639257294429708,5,False,-0.037494265183509436,8599.864495297643,-0.14001355047023567,-0.1410506781231735,-2.231267025467469,-0.16213380338223438,40,29,0.16,5,False,-0.044,-0.08753988044557975,0.737228260869565
195,59b1c0c0d28c,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.05, ""min_adv20"": 20000000.0, ""mom3_min"": null, ""prev_return_min"": 0.03}",0.02,0.08,1.0,5,15024.79950875288,0.502479950875288,0.02292132613363762,0.43953749665754177,-0.14293940218415369,685,405,0.15131433620499227,5,False,-0.022,10951.75849917067,0.09517584991706696,0.030727587303171378,0.43963142614921114,-0.08736322824520737,133,67,0.17569352708058125,5,False,-0.022,9757.386140829585,-0.024261385917041522,-0.0081749648078423,-0.18843466417450186,-0.05198123925813136,101,69,0.13395225464190982,5,False,-0.0132,9190.423640248442,-0.08095763597515582,-0.08157813336155284,-1.9267924337693856,-0.0985858820020955,37,23,0.148,5,False,-0.022,-9.392949166936448e-05,0.7366847826086956
196,b5567d8c9030,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.08, ""min_adv20"": 50000000.0, ""prev_return_max"": -0.03}",,0.08,1.5,5,19518.696009942854,0.9518696009942855,0.037930407626752594,0.37996388806429854,-0.26923426048049737,278,195,0.06140932184669759,5,False,-0.1865419610113606,13238.797964827656,0.32387979648276555,0.09789935691843588,0.7263896568935708,-0.14516268316858238,57,31,0.07529722589167767,5,False,-0.10148744004154109,11230.260694725745,0.12302606947257444,0.03953990658405426,0.4286268943143895,-0.09379386759863528,63,43,0.08355437665782493,5,False,-0.060852808988764016,10275.101216534043,0.027510121653404385,0.027733226687741253,0.409024186491837,-0.05647739073082725,22,18,0.088,3,False,-0.02501712043444554,-0.3464257688292723,0.736304347826087
197,7bbe6d4eb49d,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.2}",0.02,0.08,3.0,10,36095.75459239086,2.6095754592390863,0.07406695427218746,0.5369948002133826,-0.3730053528737177,1711,695,0.3779544952507179,10,False,-0.06599999999999999,13286.690624252162,0.3286690624252162,0.09921993559334918,0.5289474739788319,-0.3155996319371699,358,105,0.47291941875825627,10,False,-0.06599999999999999,8073.842412916539,-0.19261575870834613,-0.06901089416902595,-0.2933799744432952,-0.32082481587969214,276,122,0.3660477453580902,10,False,-0.06599999999999999,9946.983957930503,-0.005301604206949695,-0.005343903513955972,0.04921330686545446,-0.17085331482310973,107,44,0.428,10,False,-0.06599999999999999,-0.008047326234550733,0.7362771739130436
198,a57ed6864f77,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""mom3_min"": null, ""prev_return_min"": 0.05}",0.02,0.08,4.0,10,30567.659773137802,2.05676597731378,0.06417390946653212,0.4206155692036051,-0.41231777036927064,1245,462,0.27501656726308815,10,False,-0.088,14060.443670381983,0.40604436703819835,0.1201284789407131,0.5598220500936669,-0.15053867667107335,229,81,0.30250990752972257,10,False,-0.088,13363.777988530499,0.33637779885304986,0.10176192710935106,0.9963176290959019,-0.11784134998715601,150,67,0.1989389920424403,8,False,-0.05509426518350944,8204.054832334154,-0.17959451676658467,-0.1808927257777433,-1.9104691233626936,-0.2006966827244746,45,29,0.18,10,False,-0.088,-0.13920648089006182,0.7348369565217391
199,a57ed6864f77,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""mom3_min"": null, ""prev_return_min"": 0.05}",0.02,0.08,1.0,10,13994.606520867857,0.39946065208678583,0.01888471812921999,0.4206155692036051,-0.11771382331674207,1245,462,0.27501656726308815,10,False,-0.022,11070.611231461815,0.10706112314618155,0.03443788183062457,0.5598220500936669,-0.03949141846315041,229,81,0.30250990752972257,10,False,-0.022,10782.811855707227,0.07828118557072261,0.02550933167824354,0.9963176290959019,-0.030509040085237915,150,67,0.1989389920424403,8,False,-0.01377356629587736,9526.92784055488,-0.04730721594451204,-0.04767650558959491,-1.9104691233626936,-0.053610329918179045,45,29,0.18,10,False,-0.022,-0.13920648089006182,0.7331521739130435
200,d3fb518fbd7b,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.08, ""min_adv20"": 20000000.0, ""prev_return_max"": -0.03}",,0.08,4.0,3,27455.13930306542,1.7455139303065423,0.05783133115570949,0.42291213002827815,-0.9107642175684316,298,228,0.06582725867020102,3,False,-0.8290753822727138,28465.212724134926,1.8465212724134927,0.4165701763601357,1.0041913488967789,-0.39754646140438954,47,31,0.062087186261558784,3,False,-0.2315278418447504,11535.307669964992,0.15353076699649915,0.04889312474877516,0.3276625288051768,-0.39442535231770925,60,43,0.07957559681697612,3,False,-0.27045692883895117,10833.795640984936,0.08337956409849356,0.08407388941997751,0.40902418649183714,-0.23861160399059256,22,18,0.088,3,False,-0.11118720193086906,-0.5812792188685008,0.7328804347826087
201,b5567d8c9030,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.08, ""min_adv20"": 50000000.0, ""prev_return_max"": -0.03}",,0.08,2.0,5,23096.01843150771,1.3096018431507708,0.04769931177343789,0.3799638880642987,-0.34614346961702613,278,195,0.06140932184669759,5,False,-0.24872261468181414,14353.812909312144,0.43538129093121447,0.1278551032326709,0.7263896568935708,-0.19135773737602035,57,31,0.07529722589167767,5,False,-0.13531658672205477,11593.327609795408,0.15933276097954074,0.05065340888526815,0.42862689431438966,-0.12454438556515812,63,43,0.08355437665782493,5,False,-0.08113707865168536,10356.250024125504,0.0356250024125504,0.03591506037438719,0.40902418649183714,-0.07495304769630617,22,18,0.088,3,False,-0.03335616057926072,-0.3464257688292721,0.732608695652174
202,59b1c0c0d28c,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.05, ""min_adv20"": 20000000.0, ""mom3_min"": null, ""prev_return_min"": 0.03}",0.02,0.08,1.5,5,18058.53841928715,0.8058538419287149,0.033447679639573735,0.43953749665754155,-0.2081523604157015,685,405,0.15131433620499227,5,False,-0.032999999999999995,11393.737884220185,0.13937378842201853,0.044392607949234275,0.4396314261492112,-0.1284480840513087,133,67,0.17569352708058125,5,False,-0.032999999999999995,9621.740851087265,-0.037825914891273515,-0.012804701166948762,-0.1884346641745022,-0.07716036332382348,101,69,0.13395225464190982,5,False,-0.0198,8804.130463536541,-0.11958695364634586,-0.12048356098448809,-1.9267924337693854,-0.14473391115674328,37,23,0.148,5,False,-0.032999999999999995,-9.392949166964204e-05,0.7324184782608696
203,16968da02607,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""prev_return_max"": -0.03}",,,1.0,20,31681.0363122652,2.1681036312265203,0.0662953130199957,0.5778851993829088,-0.3214039108452388,2842,852,0.6277888226198365,20,False,-0.1044949651143395,11439.455290697997,0.14394552906979974,0.045785775862937195,0.4597793270717925,-0.14390403632221493,638,141,0.8428005284015853,20,False,-0.0991221403904788,10920.061090752019,0.09200610907520179,0.029853589182968987,0.399129626557052,-0.10609593934608985,416,153,0.5517241379310345,20,False,-0.03546481709772727,11468.922886589598,0.14689228865895987,0.1481504853900133,1.4231206793667652,-0.01939870711474745,170,56,0.68,20,False,-0.00749135780597881,-0.11810587231111636,0.7323913043478261
204,72ac675e9377,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.08, ""min_adv20"": 50000000.0, ""prev_return_max"": -0.03}",,0.04,1.0,3,15161.94189645426,0.5161941896454261,0.023438850226265906,0.31661785372442874,-0.22247764169002038,256,195,0.05654959134084383,3,False,-0.20726884556817846,11716.59995911693,0.1716599959116929,0.05415281203693256,0.7565445677952849,-0.0832299072163043,47,31,0.062087186261558784,3,False,-0.05400931504082529,10122.155916845139,0.012215591684513916,0.00406617428821443,0.09103040425178215,-0.10343205662867305,59,43,0.07824933687002653,3,False,-0.07901543134714752,10101.773925469053,0.010177392546905306,0.010259227920708769,0.19066208872973286,-0.041734115538288874,22,18,0.088,3,False,-0.027796800482717265,-0.43992671407085615,0.7319565217391304
