signal_rank,variant_id,family,base_config_json,stop_loss,take_profit,round_trip_cost_bps,raw_candidates,train_final_equity,train_total_return,train_cagr,train_sharpe,train_max_drawdown,train_trades,train_traded_days,train_average_positions,train_max_positions_used,train_blown_up,train_worst_day,validation_final_equity,validation_total_return,validation_cagr,validation_sharpe,validation_max_drawdown,validation_trades,validation_traded_days,validation_average_positions,validation_max_positions_used,validation_blown_up,validation_worst_day,oos_final_equity,oos_total_return,oos_cagr,oos_sharpe,oos_max_drawdown,oos_trades,oos_traded_days,oos_average_positions,oos_max_positions_used,oos_blown_up,oos_worst_day,holdout_final_equity,holdout_total_return,holdout_cagr,holdout_sharpe,holdout_max_drawdown,holdout_trades,holdout_traded_days,holdout_average_positions,holdout_max_positions_used,holdout_blown_up,holdout_worst_day,signal_sharpe_stability,signal_selection_score
183,b549f8f30631,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.05, ""min_adv20"": 50000000.0, ""mom3_min"": null, ""prev_return_min"": 0.08}",,0.02,20.0,828,10604.611780505656,0.06046117805056572,0.0032731559293717183,0.1723693185220715,-0.062437047347986274,260,113,0.05743317870554451,10,False,-0.04651715917426281,10359.25897370435,0.035925897370435056,0.011818961097777025,0.4462087525327737,-0.023601286077928663,92,21,0.1215323645970938,10,False,-0.02193296866244996,9738.250152601631,-0.026174984739836926,-0.008825491938747931,-0.4353269696329634,-0.03475425603791982,10,10,0.013262599469496022,1,False,-0.033860933660933665,9456.809854864285,-0.05431901451357157,-0.05474145033400912,-1.0677323461913744,-0.05431901451357157,12,3,0.048,10,False,-0.05119374327267785,-0.2738394340107022,0.9026554987980769
184,ae83aa9e2413,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.05, ""min_adv20"": 20000000.0, ""mom3_min"": null, ""prev_return_min"": 0.05}",,0.04,20.0,1482,11683.075094722717,0.1683075094722717,0.008696787279523832,0.2388827608109342,-0.0735603408480886,496,226,0.10956483322288492,10,False,-0.042791988976789305,11324.669418858804,0.13246694188588037,0.042280761928379595,0.841461042643929,-0.0321453622674962,125,35,0.16512549537648613,10,False,-0.028283981228418208,10182.929016046251,0.018292901604625156,0.006076951254935903,0.2613959796458897,-0.03386093366093357,43,29,0.05702917771883289,6,False,-0.033860933660933665,9282.402331885556,-0.07175976681144436,-0.07231257123873491,-1.2733399341458025,-0.07704909769447632,19,9,0.076,10,False,-0.05572121915373039,-0.6025782818329948,0.9025428185096154
185,70c4f817ef0e,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.2}",,0.04,20.0,3635,15122.02205015161,0.5122022050151611,0.023288665258663688,0.3495411946839153,-0.17458771876451606,1473,606,0.32538104705102716,10,False,-0.10087886282847243,12384.201937679107,0.23842019376791068,0.0737795171507023,0.7554780274795121,-0.13334801199380197,354,105,0.4676354029062087,10,False,-0.09569325344135733,9701.08993069531,-0.029891006930468977,-0.010091187297347481,-0.10624668126428972,-0.11663413835036551,275,122,0.3647214854111406,10,False,-0.04168813389755347,10282.06846015424,0.028206846015423892,0.028435679240677247,0.4085237151123235,-0.03457897757811457,107,44,0.428,10,False,-0.02852611315836693,-0.4059368327955968,0.9019981971153846
186,d3cfcb58f7b5,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.02, ""min_adv20"": 50000000.0, ""prev_return_max"": null}",,0.04,20.0,65853,28496.75051819374,1.849675051819374,0.06002629675166671,0.430214073535683,-0.5601523494320813,17027,3848,3.76121051468964,10,False,-0.10725707191472686,11405.11452284236,0.1405114522842359,0.04473964161075639,0.3355385458817197,-0.20313645486257603,3460,658,4.5706737120211365,10,False,-0.060804665050891035,5793.832364133456,-0.42061676358665434,-0.16674282378959482,-0.883333286824838,-0.485252848604668,4137,697,5.486737400530504,10,False,-0.06129574702629674,8425.564967486573,-0.1574435032513427,-0.15859744988709912,-0.83739796758552,-0.24931138473508618,1364,233,5.456,10,False,-0.054226999651592486,-0.09467552765396325,0.9019606370192308
187,a44a4bab7a01,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.02, ""min_adv20"": 20000000.0, ""mom3_min"": null, ""prev_return_min"": 0.05}",0.02,,20.0,6747,15682.476491080817,0.5682476491080817,0.025363732968015196,0.423868171214786,-0.1367809173053368,2130,785,0.47051027170311466,10,False,-0.022,10368.700227246907,0.036870022724690754,0.012125846668292084,0.2068141408500122,-0.06358746263915371,378,117,0.49933949801849403,10,False,-0.022,10225.325504870018,0.022532550487001757,0.007474981651358625,0.20275368199647067,-0.07230963051521422,320,118,0.4244031830238727,10,False,-0.01817356629587736,9617.016797973904,-0.03829832020260959,-0.038598716425988555,-1.298748875427924,-0.055006340778298024,93,47,0.372,10,False,-0.022,-0.21705403036477378,0.9017465444711538
188,d827374439e1,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""mom3_min"": 0.03, ""prev_return_min"": 0.05}",0.02,0.08,20.0,2084,10708.54874545658,0.07085487454565786,0.0038180132036749193,0.12254898227411175,-0.11309668670746575,924,370,0.20410868124585818,10,False,-0.022,10273.312660736696,0.027331266073669536,0.009016679489263213,0.2486853644641844,-0.04400877761648392,175,69,0.2311756935270806,10,False,-0.022,10581.725172499822,0.05817251724998229,0.019077480791352075,0.9997063357899515,-0.018424354205839988,93,53,0.123342175066313,8,False,-0.004399999999999999,9616.179212821682,-0.038382078717831836,-0.03868311860789586,-1.6302732607875283,-0.04565113505756213,34,23,0.136,10,False,-0.022,-0.12613638219007267,0.9015249399038461
189,33a41ce0d5a1,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.02, ""min_adv20"": 50000000.0, ""mom3_min"": null, ""prev_return_min"": 0.1}",,0.08,20.0,1670,11693.249648231453,0.16932496482314519,0.008745667185029449,0.17512445576913646,-0.1556363043202672,627,254,0.13850231941683233,10,False,-0.0784773610611529,11735.009279065747,0.17350092790657468,0.054703894902927264,0.5987180701630851,-0.06910430917053523,150,42,0.19815059445178335,10,False,-0.05962165798259186,9737.578065048781,-0.026242193495121913,-0.008848354991729979,-0.35237579927332896,-0.05455890809178121,55,38,0.07294429708222812,5,False,-0.033860933660933665,9377.77374666111,-0.06222262533388889,-0.0627044642985195,-1.1061402515236705,-0.07489496692321751,26,14,0.104,10,False,-0.05415036026383071,-0.4235936143939486,0.9008901742788462
190,5ba6c9b65789,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.02, ""min_adv20"": 20000000.0, ""prev_return_max"": 0.0}",,,20.0,39861,87126.74895514209,7.712674895514208,0.1280659165995297,0.6559314751265096,-0.430466667261553,11830,3245,2.613209631102275,10,False,-0.12311991296274136,12133.664813860682,0.21336648138606806,0.06649873981640808,0.4475861038968279,-0.21088728359307884,2074,527,2.739762219286658,10,False,-0.06620893445699566,5589.805977528213,-0.4410194022471787,-0.17666691757270303,-0.9417202862457452,-0.5001538219281101,2540,569,3.3687002652519893,10,False,-0.06129574702629674,10475.469011778108,0.04754690117781091,0.04793625155052794,0.3209733231831953,-0.16495356434582187,815,188,3.26,10,False,-0.04909325137930075,-0.20834537122968172,0.9006009615384616
191,27680cfdf61f,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.01, ""min_adv20"": 50000000.0, ""mom3_min"": null, ""prev_return_min"": 0.1}",0.06,0.08,20.0,2514,11541.070813519842,0.15410708135198425,0.008010351418346717,0.15994601371875924,-0.17510521960622882,1003,454,0.22155953169869672,10,False,-0.05480927001777565,10683.931480986646,0.06839314809866459,0.022267090850921045,0.2809746907487422,-0.10361583447323319,211,74,0.27873183619550856,10,False,-0.05746295050680021,9798.55621079087,-0.02014437892091303,-0.0067782640607353395,-0.25526840224659436,-0.05893214033121852,124,86,0.16445623342175067,10,False,-0.022399505043062373,9153.150538069633,-0.08468494619303679,-0.08533266442044607,-1.3421125118691553,-0.09048203671706256,46,29,0.184,10,False,-0.062,-0.12102867702998296,0.9005033052884616
192,c402808cd284,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.02, ""min_adv20"": 50000000.0, ""mom3_min"": null, ""prev_return_min"": 0.08}",,0.08,20.0,2763,12717.860844020597,0.27178608440205965,0.013473305350125031,0.2209932633446445,-0.16444534369782682,930,356,0.20543406229290923,10,False,-0.0784773610611529,12361.751253348039,0.2361751253348039,0.0731311154720915,0.7340279964176706,-0.07757180756713045,219,65,0.2892998678996037,10,False,-0.05962165798259186,10403.229479150907,0.04032294791509061,0.013299680691482463,0.3954874009970283,-0.06612830366703804,100,64,0.13262599469496023,10,False,-0.033860933660933665,9340.508892716483,-0.06594911072835163,-0.06645877180063253,-1.1759607752993495,-0.07759280398287316,31,18,0.124,10,False,-0.05415036026383071,-0.513034733073026,0.9003868689903846
193,b8b2c31bf2f4,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 50000000.0, ""mom3_max"": 0.0, ""prev_return_percentile_max"": 0.2}",,0.08,20.0,6409,19785.70569209772,0.9785705692097719,0.038715724672568896,0.382942527778469,-0.30313481872372683,2789,1277,0.6160812900375524,10,False,-0.1462398767783481,14776.312166456393,0.47763121664563934,0.13879972435337606,1.0135708456878492,-0.10281436680669731,623,229,0.8229854689564069,10,False,-0.09979117776153658,9136.157937364356,-0.08638420626356436,-0.029743618638617964,-0.2465796651116091,-0.21215015139951587,565,263,0.7493368700265252,10,False,-0.04168813389755347,10275.493530689104,0.027549353068910376,0.027772780547143716,0.3075693138460919,-0.07317774333613947,252,97,1.008,10,False,-0.03185516432387964,-0.6306283179093801,0.9002478966346155
194,4b6e2b24b5aa,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.02, ""min_adv20"": 20000000.0, ""mom3_min"": null, ""prev_return_min"": 0.05}",,0.02,20.0,6747,13491.192040267322,0.34911920402673213,0.016809000632831195,0.3498077824612024,-0.10881968150356414,2130,785,0.47051027170311466,10,False,-0.06320272301909999,10216.259649308013,0.021625964930801267,0.007147817196051287,0.17060145721890427,-0.0475018951286551,378,117,0.49933949801849403,10,False,-0.041441636461333795,10469.227186276414,0.0469227186276413,0.015443621837833543,0.3278158972897075,-0.09008969287175672,320,118,0.4244031830238727,10,False,-0.03664927451746695,9544.72686960938,-0.04552731303906199,-0.045883045524792054,-0.7774487671925422,-0.08594933839738139,93,47,0.372,10,False,-0.04962288438277816,-0.17920632524229815,0.9000638521634616
195,b764f3e65dc9,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.02, ""min_adv20"": 50000000.0, ""mom3_min"": null, ""prev_return_min"": 0.08}",0.04,,20.0,2763,11161.718293365419,0.11617182933654191,0.006136715159938078,0.13294418345055606,-0.1588455937209573,930,356,0.20543406229290923,10,False,-0.04030713552606004,10523.723049755568,0.052372304975556894,0.01713837882224345,0.24879906666225204,-0.08307735184951548,219,65,0.2892998678996037,10,False,-0.042,10435.843850945916,0.043584385094591616,0.014360289555012118,0.5546573009763497,-0.0454594564374281,100,64,0.13262599469496023,10,False,-0.008400000000000001,9482.580767482572,-0.05174192325174276,-0.052144874460473556,-1.192630350249176,-0.06078526998430622,31,18,0.124,10,False,-0.042,-0.11585488321169599,0.9000112680288461
196,702c83a6004f,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.05}",0.06,,20.0,1669,16654.068293922697,0.6654068293922697,0.0288004657655887,0.36994409182634197,-0.13129986444242325,906,454,0.2001325381047051,10,False,-0.054918571397990654,10657.438414709042,0.06574384147090417,0.02142253236061742,0.2689146312112924,-0.1528888146307552,267,84,0.3527080581241744,10,False,-0.062,12167.235756405844,0.2167235756405843,0.06775750374570455,0.716826249390607,-0.09142341136593968,184,97,0.2440318302387268,10,False,-0.036466858853727815,10336.635213809404,0.03366352138094042,0.0339373487204373,0.43787432752850386,-0.036325899048963106,73,31,0.292,10,False,-0.036325899048963245,-0.10102946061504958,0.8997821514423077
197,89c92ed7c96d,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.02, ""min_adv20"": 50000000.0, ""mom3_min"": null, ""prev_return_min"": 0.05}",,,20.0,5935,11884.433438943117,0.1884433438943116,0.009656748699786721,0.13975715714660333,-0.3659958661871009,1825,670,0.40313673514468745,10,False,-0.12940941459653774,10882.73625855095,0.08827362585509513,0.028560537117702234,0.34730125437100534,-0.08390162201340023,364,115,0.4808454425363276,10,False,-0.05962165798259186,9639.989596541154,-0.03600104034588458,-0.012179330316631876,-0.15060669541586189,-0.1474249144750549,320,118,0.4244031830238727,10,False,-0.0371868954712146,9141.843479072031,-0.08581565209279685,-0.08647160379764762,-1.3305586042954418,-0.12170343720681753,93,47,0.372,10,False,-0.05415036026383071,-0.207544097224402,0.8997483473557693
198,684ef7068c2b,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""mom3_min"": null, ""prev_return_min"": 0.05}",,0.02,20.0,3701,12014.72664633172,0.20147266463317193,0.010269760791926208,0.2562717537475318,-0.087564416836721,1245,462,0.27501656726308815,10,False,-0.07869758801157686,10151.534447268725,0.015153444726872412,0.005019190992832767,0.13939568750613804,-0.04928431061896643,229,81,0.30250990752972257,10,False,-0.041441636461333795,11011.372528331294,0.10113725283312935,0.032723707601507,0.9821891630691789,-0.03495996819072,150,67,0.1989389920424403,8,False,-0.033860933660933665,9463.364432124294,-0.05366355678757062,-0.05408104225108856,-1.004903402320599,-0.07394972711264014,45,29,0.18,10,False,-0.04962288438277816,-0.11687606624139377,0.8995154747596155
199,5f06d0c81c61,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.02, ""min_adv20"": 20000000.0, ""mom3_min"": null, ""prev_return_min"": 0.1}",0.06,0.08,20.0,1885,11614.353585118663,0.1614353585118662,0.008365583465258952,0.1728896904626651,-0.13722034175122666,713,288,0.15749944775789707,10,False,-0.05480927001777565,11400.724618707261,0.14007246187072608,0.04460575908802156,0.5184714289619221,-0.08468111998118943,151,42,0.19947159841479525,10,False,-0.05746295050680021,10001.061596299975,0.00010615962999738215,3.5479153052797585e-05,0.009769770331317068,-0.031312422439733645,55,38,0.07294429708222812,5,False,-0.00631017521800199,9362.192271018837,-0.06378077289811623,-0.06427425960857369,-1.0109948727696965,-0.07643205898033434,26,14,0.104,10,False,-0.062,-0.345581738499257,0.8994816706730769
200,edc8d945f56b,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.1}",0.02,,20.0,2799,21355.39438256846,1.135539438256846,0.04313945256643548,0.666441384204732,-0.11824479222604611,1423,628,0.3143362049922686,10,False,-0.022,10724.051704638994,0.0724051704638995,0.023543406535996292,0.3528718348475649,-0.11954359719868324,310,95,0.4095112285336856,10,False,-0.022,9877.266017035017,-0.012273398296498317,-0.004118859240774264,-0.020879157895520903,-0.10945364866279705,238,115,0.3156498673740053,10,False,-0.022,10120.661249661822,0.012066124966182201,0.01216323866214708,0.25589632964119313,-0.05206310410358217,93,41,0.372,10,False,-0.022,-0.3135695493571671,0.8991135817307692
201,b7b26276302e,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.1}",0.06,,20.0,2528,22076.7235526844,1.20767235526844,0.04507020435202125,0.4523237332757252,-0.14758151736701353,1229,555,0.2714822178042854,10,False,-0.054918571397990654,10769.12035459741,0.07691203545974101,0.024973349718411697,0.28973187548444534,-0.15597214860779474,305,95,0.40290620871862615,10,False,-0.062,11270.3998937688,0.12703998937687988,0.04078022504987988,0.43201342175921675,-0.13222366800996954,237,115,0.31432360742705573,10,False,-0.04204826264998293,10370.821612025873,0.03708216120258734,0.03738429608606708,0.44022107519300613,-0.051683347942911295,93,41,0.372,10,False,-0.036325899048963245,-0.16259185779127988,0.899091045673077
202,3ff759218a96,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.02, ""min_adv20"": 50000000.0, ""prev_return_max"": -0.03}",,0.08,20.0,12203,24443.27188523638,1.444327188523638,0.051011043205531736,0.4146635860777124,-0.37387702677917056,3415,1130,0.7543627126132096,10,False,-0.14303686580226999,15408.69323053201,0.5408693230532009,0.15479773445915646,1.1328968687375716,-0.09350403437077082,708,217,0.9352708058124174,10,False,-0.04575356798132703,10606.934345396841,0.06069343453968412,0.019888244717237713,0.23155436419646047,-0.19047494444483026,729,246,0.96684350132626,10,False,-0.042116319076071974,12180.267184511526,0.21802671845115262,0.21995010726090136,1.534094108014329,-0.04784518415419292,237,78,0.948,10,False,-0.020748919534589783,-0.7182332826598592,0.8990910456730768
203,1481dc6444c3,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.01, ""min_adv20"": 20000000.0, ""mom3_min"": null, ""prev_return_min"": 0.1}",0.06,0.08,20.0,2867,11694.149221088861,0.1694149221088861,0.008749986919727837,0.16521475361380975,-0.17894504301825953,1150,510,0.2540313673514469,10,False,-0.05480927001777565,10551.271279816083,0.05512712798160835,0.018023963663615028,0.23529996656386673,-0.10921088915322819,214,75,0.28269484808454426,10,False,-0.05746295050680021,9798.55621079087,-0.02014437892091303,-0.0067782640607353395,-0.25526840224659436,-0.05893214033121852,124,86,0.16445623342175067,10,False,-0.022399505043062373,9153.150538069633,-0.08468494619303679,-0.08533266442044607,-1.3421125118691553,-0.09048203671706256,46,29,0.184,10,False,-0.062,-0.07008521295005699,0.8990459735576922
204,443e00dccc26,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.03, ""min_adv20"": 50000000.0, ""mom3_min"": null, ""prev_return_min"": 0.05}",,0.08,20.0,3308,12820.483723455645,0.28204837234556446,0.013926811622099633,0.20484878962270783,-0.20266709317862408,1062,392,0.2345924453280318,10,False,-0.11012935723282088,12375.444703817682,0.23754447038176818,0.07352669148320068,0.7599712436782522,-0.07043261431611159,219,78,0.2892998678996037,10,False,-0.05962165798259186,11184.49874353165,0.11844987435316501,0.03812223671541193,0.9756124357463533,-0.03633923001815831,150,67,0.1989389920424403,8,False,-0.033860933660933665,9178.484977433463,-0.08215150225665369,-0.08278073182682322,-1.4114051621253374,-0.0962799776323584,45,29,0.18,10,False,-0.05415036026383071,-0.5551224540555444,0.898809344951923
205,5c089c10ac04,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.05, ""min_adv20"": 50000000.0, ""prev_return_max"": -0.03}",,0.04,20.0,2534,12604.559412364379,0.2604559412364378,0.012968577494491873,0.235835354039349,-0.22335435530869685,816,389,0.1802518223989397,10,False,-0.09945784032905246,11300.528988880611,0.13005289888806115,0.041540615067246156,0.6950782912796095,-0.08405224587317639,214,68,0.28269484808454426,10,False,-0.03236668488626164,9739.982852291489,-0.026001714770851114,-0.008766553860843018,-0.15390838677174132,-0.13783122425118588,138,76,0.1830238726790451,10,False,-0.03216757539776279,10462.732282237304,0.04627322822373037,0.04665191827797366,1.0131278628891247,-0.016097186436051514,59,31,0.236,10,False,-0.00833904014481518,-0.45924293724026055,0.8987454927884615
206,83b7109f8737,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.02, ""min_adv20"": 50000000.0, ""mom3_min"": null, ""prev_return_min"": 0.08}",0.04,0.08,20.0,2763,11494.435310557272,0.14944353105572716,0.007783179005388385,0.17027942430162676,-0.12512149479898493,930,356,0.20543406229290923,10,False,-0.04030713552606004,11429.184583782979,0.14291845837829786,0.04547311574407309,0.5409927049641303,-0.08307735184951548,219,65,0.2892998678996037,10,False,-0.042,10600.754792040041,0.060075479204004134,0.019689620026779098,0.7325036522852357,-0.04054969669702169,100,64,0.13262599469496023,10,False,-0.008400000000000001,9482.580767482572,-0.05174192325174276,-0.052144874460473556,-1.192630350249176,-0.06078526998430622,31,18,0.124,10,False,-0.042,-0.37071328066250353,0.8986065204326923
207,d0236033b865,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.05, ""min_adv20"": 20000000.0, ""mom3_min"": null, ""prev_return_min"": 0.08}",0.06,0.08,20.0,893,11872.761792102607,0.18727617921026063,0.009601525836113511,0.25507563919259396,-0.08033294203616204,304,133,0.06715263971725205,10,False,-0.038996071412570485,12924.863339031102,0.2924863339031103,0.08916310633110736,1.0652685105882571,-0.022474615698026446,94,22,0.12417437252311757,10,False,-0.019447549963227822,10039.987067417993,0.003998706741799252,0.001334662757987326,0.133919096963001,-0.013274761369826193,10,10,0.013262599469496022,1,False,-0.0062,9349.103234689137,-0.06508967653108633,-0.06559293164243174,-1.0567989576373458,-0.06508967653108633,12,3,0.048,10,False,-0.062,-0.8101928713956632,0.8985877403846153
208,d7ccd76e9213,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""mom3_max"": 0.0, ""prev_return_percentile_max"": 0.1}",,0.08,20.0,4593,17937.258916940908,0.7937258916940908,0.03306009698156087,0.34735046265315944,-0.2485969770631572,2408,1181,0.5319195935498122,10,False,-0.14695611304480086,13689.859347434438,0.3689859347434439,0.11021289550959579,0.8635208057989363,-0.12343197257385452,490,177,0.6472919418758256,10,False,-0.09979117776153658,9472.72782704331,-0.05272721729566887,-0.017941061289469706,-0.14448602113755027,-0.20592183236867279,424,210,0.5623342175066313,10,False,-0.04168813389755347,10794.57666349845,0.07945766634984497,0.08011814023254682,0.8729247009025398,-0.04893007600548471,175,77,0.7,10,False,-0.029538993612549247,-0.5161703431457769,0.8984675480769231
209,9d944af8b7ca,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""mom3_min"": 0.03, ""prev_return_min"": 0.03}",0.02,0.08,20.0,3200,11748.652644967158,0.1748652644967159,0.009011127787504236,0.22479409595496186,-0.11730694845830147,1363,575,0.30108239452175833,10,False,-0.022,10160.038278148144,0.016003827814814464,0.0052993732498267665,0.14914685934110306,-0.07095365049171398,271,115,0.3579920739762219,10,False,-0.022,10154.266156394102,0.01542661563941028,0.005129592257056892,0.23689157344682502,-0.033543668092483214,199,97,0.2639257294429708,10,False,-0.006854705346649262,9426.443773640325,-0.057355622635967496,-0.05780094467772612,-1.6095552247871334,-0.07226896393302296,72,41,0.288,10,False,-0.022,-0.0756472366138588,0.8984600360576924
210,8f52eb3b7458,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""mom3_min"": null, ""prev_return_min"": 0.08}",0.02,,20.0,1928,10584.161532950875,0.058416153295087536,0.003165358403979246,0.10007506268730623,-0.15471805303408237,687,257,0.1517561298873426,10,False,-0.022,10297.077383165952,0.029707738316595123,0.009793088290702245,0.2005376058104777,-0.04825321326050813,148,43,0.1955085865257596,10,False,-0.022,10308.046747335102,0.03080467473351023,0.010191655255287646,0.853524092040923,-0.021882879266672206,40,30,0.05305039787798409,6,False,-0.0021999999999999997,9747.621336113314,-0.02523786638866854,-0.025437179431969437,-1.1168718647687326,-0.029589175862455908,19,9,0.076,10,False,-0.022,-0.10046254312317146,0.8984412560096154
211,71bcecdee1fe,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.05, ""min_adv20"": 50000000.0, ""mom3_min"": null, ""prev_return_min"": 0.08}",,0.04,20.0,828,11007.694967033749,0.10076949670337498,0.0053587710913445274,0.19014409591147607,-0.060870592230003795,260,113,0.05743317870554451,10,False,-0.05904800350243618,11194.37490718046,0.11943749071804599,0.03827334846707964,0.7750957180529029,-0.03199394203392936,92,21,0.1215323645970938,10,False,-0.031993942033929294,9774.808043332689,-0.022519195666731107,-0.007583446227404922,-0.3602952834519798,-0.035657588095993176,10,10,0.013262599469496022,1,False,-0.033860933660933665,9411.684226501251,-0.058831577349874875,-0.05928799486549685,-1.0626451601738405,-0.058831577349874875,12,3,0.048,10,False,-0.05572121915373039,-0.5849516221414268,0.8984112079326924
212,1d0c3edbb6d2,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.05, ""min_adv20"": 50000000.0, ""mom3_min"": null, ""prev_return_min"": 0.05}",,0.02,20.0,1364,10769.534485630735,0.0769534485630734,0.004135391788022025,0.18225238149138484,-0.061784402984292885,418,190,0.09233487961122155,10,False,-0.04651715917426281,10500.452196815973,0.05004521968159725,0.016389091824732027,0.5840359335612807,-0.03280360221789147,120,34,0.15852047556142668,10,False,-0.016532968662449958,10156.929976735535,0.015692997673553588,0.005217711289501548,0.2502936137809928,-0.03386093366093379,43,29,0.05702917771883289,6,False,-0.033860933660933665,9386.701104831252,-0.06132988951687479,-0.061805045536933556,-1.1906716309826946,-0.06525810426171741,19,9,0.076,10,False,-0.05119374327267785,-0.40178355206989586,0.8982797475961538
213,b932d7bcf3de,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""prev_return_max"": -0.03}",,0.04,20.0,7550,19121.180501142615,0.9121180501142614,0.03674225221070926,0.42385990352559383,-0.36078969790337667,2333,852,0.5153523304616744,10,False,-0.10811813583361078,13820.543255921077,0.3820543255921076,0.11372976555413006,1.2504393490191408,-0.07196038314182052,463,141,0.6116248348745046,10,False,-0.04489158831119614,9142.44937949235,-0.08575506205076511,-0.029520362823652224,-0.38366015000613835,-0.21152945641406284,354,153,0.46949602122015915,10,False,-0.04040792755699627,11041.92415983239,0.10419241598323903,0.10506829256713202,1.337477392519864,-0.03484384652673911,145,56,0.58,10,False,-0.013960648902193284,-0.8265794454935469,0.8982309194711537
214,5d132b9f005f,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.1}",0.06,0.08,20.0,2528,13220.805578627875,0.32208055786278744,0.015663729969235707,0.25664580359042205,-0.19857700410935974,1229,555,0.2714822178042854,10,False,-0.054918571397990654,10944.533030652363,0.09445330306523636,0.030501161293602586,0.3538528238377036,-0.17759586187680787,305,95,0.40290620871862615,10,False,-0.062,10270.544991736762,0.027054499173676305,0.00896185406791039,0.14822860112896394,-0.13422229023739674,237,115,0.31432360742705573,10,False,-0.04204826264998293,10317.63392795827,0.03176339279582696,0.0320215258132297,0.4031050814867088,-0.04488379136024534,93,41,0.372,10,False,-0.0341408492148319,-0.09720702024728156,0.898076923076923
215,907a7c0791fa,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""mom3_min"": null, ""prev_return_min"": 0.05}",,,20.0,3701,11746.665544820436,0.1746665544820436,0.009001627158077508,0.136852029895381,-0.26104445457884284,1245,462,0.27501656726308815,10,False,-0.1094573483958265,11040.968409628884,0.1040968409628884,0.03351500167762822,0.43328406591278745,-0.07043261431611159,229,81,0.30250990752972257,10,False,-0.05962165798259186,10785.037870821963,0.0785037870821963,0.02558008308013937,0.6501469738512067,-0.05289404662281971,150,67,0.1989389920424403,8,False,-0.033860933660933665,9138.41923800056,-0.08615807619994398,-0.08681651911677313,-1.4965071200951225,-0.1002248782369245,45,29,0.18,10,False,-0.05415036026383071,-0.2964320360174064,0.8976975661057693
