ticker,cik,metric,selected_tags,fact_contexts,pair_output_rows
A,0001090872,net_income,"NetIncomeLoss,ProfitLoss",207,64
A,0001090872,revenue,"RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SalesRevenueNet",207,64
A,0001090872,operating_income,OperatingIncomeLoss,207,64
A,0001090872,equity,"StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest",179,64
A,0001090872,assets,Assets,132,64
A,0001090872,assets_current,AssetsCurrent,132,64
A,0001090872,liabilities_current,LiabilitiesCurrent,132,64
A,0001090872,liabilities,Liabilities,132,64
A,0001090872,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",249,64
A,0001090872,debt,ShortTermBorrowings,102,64
A,0001090872,debt_long,"LongTermDebt,LongTermDebtNoncurrent",132,64
A,0001090872,cfo,NetCashProvidedByUsedInOperatingActivities,145,64
A,0001090872,capex,PaymentsToAcquirePropertyPlantAndEquipment,145,64
A,0001090872,shares,CommonStockSharesOutstanding,96,64
A,0001090872,pretax_income,"IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments",207,64
A,0001090872,income_tax,IncomeTaxExpenseBenefit,207,64
AAL,0000006201,net_income,NetIncomeLoss,325,48
AAL,0000006201,revenue,"RevenueFromContractWithCustomerExcludingAssessedTax,SalesRevenueNet",197,48
AAL,0000006201,operating_income,OperatingIncomeLoss,283,48
AAL,0000006201,equity,StockholdersEquity,238,48
AAL,0000006201,assets,Assets,124,48
AAL,0000006201,assets_current,AssetsCurrent,124,48
AAL,0000006201,liabilities_current,LiabilitiesCurrent,124,48
AAL,0000006201,liabilities,,0,48
AAL,0000006201,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",196,48
AAL,0000006201,debt,LongTermDebtCurrent,84,48
AAL,0000006201,debt_long,"LongTermDebt,LongTermDebtNoncurrent",84,48
AAL,0000006201,cfo,NetCashProvidedByUsedInOperatingActivities,133,48
AAL,0000006201,capex,,0,48
AAL,0000006201,shares,CommonStockSharesOutstanding,95,48
AAL,0000006201,pretax_income,"IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments",203,48
AAL,0000006201,income_tax,IncomeTaxExpenseBenefit,193,48
AAP,0001158449,net_income,NetIncomeLoss,296,63
AAP,0001158449,revenue,"RevenueFromContractWithCustomerExcludingAssessedTax,SalesRevenueNet",285,63
AAP,0001158449,operating_income,OperatingIncomeLoss,214,63
AAP,0001158449,equity,StockholdersEquity,248,63
AAP,0001158449,assets,Assets,143,63
AAP,0001158449,assets_current,AssetsCurrent,143,63
AAP,0001158449,liabilities_current,LiabilitiesCurrent,145,63
AAP,0001158449,liabilities,Liabilities,39,63
AAP,0001158449,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",252,63
AAP,0001158449,debt,LongTermDebtCurrent,120,63
AAP,0001158449,debt_long,"LongTermDebt,LongTermDebtNoncurrent",138,63
AAP,0001158449,cfo,NetCashProvidedByUsedInOperatingActivities,144,63
AAP,0001158449,capex,PaymentsToAcquirePropertyPlantAndEquipment,141,63
AAP,0001158449,shares,CommonStockSharesOutstanding,42,63
AAP,0001158449,pretax_income,"IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments",214,63
AAP,0001158449,income_tax,IncomeTaxExpenseBenefit,213,63
AAPL,0000320193,net_income,NetIncomeLoss,303,66
AAPL,0000320193,revenue,"RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SalesRevenueNet",303,66
AAPL,0000320193,operating_income,OperatingIncomeLoss,215,66
AAPL,0000320193,equity,StockholdersEquity,236,66
AAPL,0000320193,assets,Assets,134,66
AAPL,0000320193,assets_current,AssetsCurrent,132,66
AAPL,0000320193,liabilities_current,LiabilitiesCurrent,132,66
AAPL,0000320193,liabilities,Liabilities,132,66
AAPL,0000320193,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",264,66
AAPL,0000320193,debt,LongTermDebtCurrent,84,66
AAPL,0000320193,debt_long,"LongTermDebt,LongTermDebtNoncurrent",100,66
AAPL,0000320193,cfo,NetCashProvidedByUsedInOperatingActivities,122,66
AAPL,0000320193,capex,PaymentsToAcquirePropertyPlantAndEquipment,99,66
AAPL,0000320193,shares,CommonStockSharesOutstanding,132,66
AAPL,0000320193,pretax_income,"IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments",215,66
AAPL,0000320193,income_tax,IncomeTaxExpenseBenefit,215,66
ABBV,0001551152,net_income,NetIncomeLoss,158,51
ABBV,0001551152,revenue,"RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SalesRevenueNet",227,51
ABBV,0001551152,operating_income,OperatingIncomeLoss,166,51
ABBV,0001551152,equity,"StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest",191,51
ABBV,0001551152,assets,Assets,102,51
ABBV,0001551152,assets_current,AssetsCurrent,102,51
ABBV,0001551152,liabilities_current,LiabilitiesCurrent,102,51
ABBV,0001551152,liabilities,,0,51
ABBV,0001551152,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",204,51
ABBV,0001551152,debt,ShortTermBorrowings,95,51
ABBV,0001551152,debt_long,LongTermDebt,6,51
ABBV,0001551152,cfo,NetCashProvidedByUsedInOperatingActivities,74,51
ABBV,0001551152,capex,PaymentsToAcquirePropertyPlantAndEquipment,114,51
ABBV,0001551152,shares,,0,51
ABBV,0001551152,pretax_income,"IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments",166,51
ABBV,0001551152,income_tax,IncomeTaxExpenseBenefit,166,51
ABC,0001140859,net_income,"NetIncomeLoss,ProfitLoss",274,57
ABC,0001140859,revenue,Revenues,274,57
ABC,0001140859,operating_income,OperatingIncomeLoss,274,57
ABC,0001140859,equity,"StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest",185,57
ABC,0001140859,assets,Assets,117,57
ABC,0001140859,assets_current,AssetsCurrent,114,57
ABC,0001140859,liabilities_current,LiabilitiesCurrent,114,57
ABC,0001140859,liabilities,,0,57
ABC,0001140859,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",229,57
ABC,0001140859,debt,"LongTermDebtCurrent,ShortTermBorrowings",68,57
ABC,0001140859,debt_long,"LongTermDebt,LongTermDebtNoncurrent",116,57
ABC,0001140859,cfo,NetCashProvidedByUsedInOperatingActivities,122,57
ABC,0001140859,capex,PaymentsToAcquirePropertyPlantAndEquipment,128,57
ABC,0001140859,shares,CommonStockSharesOutstanding,114,57
ABC,0001140859,pretax_income,"IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments",218,57
ABC,0001140859,income_tax,IncomeTaxExpenseBenefit,220,57
ABMD,0000815094,net_income,NetIncomeLoss,241,46
ABMD,0000815094,revenue,"RevenueFromContractWithCustomerExcludingAssessedTax,Revenues",221,46
ABMD,0000815094,operating_income,OperatingIncomeLoss,149,46
ABMD,0000815094,equity,StockholdersEquity,161,46
ABMD,0000815094,assets,Assets,92,46
ABMD,0000815094,assets_current,AssetsCurrent,92,46
ABMD,0000815094,liabilities_current,LiabilitiesCurrent,92,46
ABMD,0000815094,liabilities,Liabilities,92,46
ABMD,0000815094,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",174,46
ABMD,0000815094,debt,,0,46
ABMD,0000815094,debt_long,,0,46
ABMD,0000815094,cfo,NetCashProvidedByUsedInOperatingActivities,64,46
ABMD,0000815094,capex,PaymentsToAcquirePropertyPlantAndEquipment,103,46
ABMD,0000815094,shares,CommonStockSharesOutstanding,92,46
ABMD,0000815094,pretax_income,"IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments",221,46
ABMD,0000815094,income_tax,IncomeTaxExpenseBenefit,221,46
ABNB,0001559720,net_income,NetIncomeLoss,80,19
ABNB,0001559720,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,62,19
ABNB,0001559720,operating_income,OperatingIncomeLoss,62,19
ABNB,0001559720,equity,StockholdersEquity,102,19
ABNB,0001559720,assets,Assets,38,19
ABNB,0001559720,assets_current,AssetsCurrent,38,19
ABNB,0001559720,liabilities_current,LiabilitiesCurrent,38,19
ABNB,0001559720,liabilities,Liabilities,38,19
ABNB,0001559720,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",76,19
ABNB,0001559720,debt,LongTermDebtCurrent,14,19
ABNB,0001559720,debt_long,LongTermDebtNoncurrent,38,19
ABNB,0001559720,cfo,NetCashProvidedByUsedInOperatingActivities,42,19
ABNB,0001559720,capex,PaymentsToAcquirePropertyPlantAndEquipment,24,19
ABNB,0001559720,shares,,0,19
ABNB,0001559720,pretax_income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,62,19
ABNB,0001559720,income_tax,IncomeTaxExpenseBenefit,62,19
ABT,0000001800,net_income,"NetIncomeLoss,ProfitLoss",278,66
ABT,0000001800,revenue,"RevenueFromContractWithCustomerExcludingAssessedTax,SalesRevenueNet",308,66
ABT,0000001800,operating_income,OperatingIncomeLoss,216,66
ABT,0000001800,equity,"StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest",138,66
ABT,0000001800,assets,Assets,144,66
ABT,0000001800,assets_current,AssetsCurrent,136,66
ABT,0000001800,liabilities_current,LiabilitiesCurrent,136,66
ABT,0000001800,liabilities,,0,66
ABT,0000001800,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",264,66
ABT,0000001800,debt,"LongTermDebtCurrent,ShortTermBorrowings",137,66
ABT,0000001800,debt_long,"LongTermDebt,LongTermDebtNoncurrent",137,66
ABT,0000001800,cfo,NetCashProvidedByUsedInOperatingActivities,128,66
ABT,0000001800,capex,PaymentsToAcquirePropertyPlantAndEquipment,148,66
ABT,0000001800,shares,,0,66
ABT,0000001800,pretax_income,"IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments",186,66
ABT,0000001800,income_tax,IncomeTaxExpenseBenefit,216,66
ABX,0000756894,net_income,NetIncomeLoss,7,2
ABX,0000756894,revenue,,0,2
ABX,0000756894,operating_income,OperatingIncomeLoss,3,2
ABX,0000756894,equity,"StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest",6,2
ABX,0000756894,assets,Assets,5,2
ABX,0000756894,assets_current,AssetsCurrent,4,2
ABX,0000756894,liabilities_current,LiabilitiesCurrent,4,2
ABX,0000756894,liabilities,Liabilities,4,2
ABX,0000756894,cash,CashAndCashEquivalentsAtCarryingValue,8,2
ABX,0000756894,debt,"LongTermDebtCurrent,ShortTermBorrowings",6,2
ABX,0000756894,debt_long,LongTermDebtNoncurrent,6,2
ABX,0000756894,cfo,NetCashProvidedByUsedInOperatingActivities,6,2
ABX,0000756894,capex,PaymentsToAcquirePropertyPlantAndEquipment,3,2
ABX,0000756894,shares,,0,2
ABX,0000756894,pretax_income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,6,2
ABX,0000756894,income_tax,IncomeTaxExpenseBenefit,6,2
ACGL,0000947484,net_income,"NetIncomeLoss,ProfitLoss",283,60
ACGL,0000947484,revenue,Revenues,203,60
ACGL,0000947484,operating_income,,0,60
ACGL,0000947484,equity,"StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest",183,60
ACGL,0000947484,assets,Assets,142,60
ACGL,0000947484,assets_current,,0,60
ACGL,0000947484,liabilities_current,,0,60
ACGL,0000947484,liabilities,Liabilities,142,60
ACGL,0000947484,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",248,60
ACGL,0000947484,debt,,0,60
ACGL,0000947484,debt_long,,0,60
ACGL,0000947484,cfo,NetCashProvidedByUsedInOperatingActivities,90,60
ACGL,0000947484,capex,,0,60
ACGL,0000947484,shares,CommonStockSharesOutstanding,42,60
ACGL,0000947484,pretax_income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,150,60
ACGL,0000947484,income_tax,IncomeTaxExpenseBenefit,211,60
ACN,0001467373,net_income,NetIncomeLoss,338,63
ACN,0001467373,revenue,Revenues,338,63
ACN,0001467373,operating_income,OperatingIncomeLoss,338,63
ACN,0001467373,equity,"StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest",232,63
ACN,0001467373,assets,Assets,130,63
ACN,0001467373,assets_current,AssetsCurrent,130,63
ACN,0001467373,liabilities_current,LiabilitiesCurrent,130,63
ACN,0001467373,liabilities,,0,63
ACN,0001467373,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",260,63
ACN,0001467373,debt,,0,63
ACN,0001467373,debt_long,,0,63
ACN,0001467373,cfo,NetCashProvidedByUsedInOperatingActivities,146,63
ACN,0001467373,capex,PaymentsToAcquirePropertyPlantAndEquipment,146,63
ACN,0001467373,shares,,0,63
ACN,0001467373,pretax_income,"IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments",210,63
ACN,0001467373,income_tax,IncomeTaxExpenseBenefit,210,63
ADBE,0000796343,net_income,NetIncomeLoss,304,66
ADBE,0000796343,revenue,Revenues,304,66
ADBE,0000796343,operating_income,OperatingIncomeLoss,216,66
ADBE,0000796343,equity,StockholdersEquity,234,66
ADBE,0000796343,assets,Assets,132,66
ADBE,0000796343,assets_current,AssetsCurrent,132,66
ADBE,0000796343,liabilities_current,LiabilitiesCurrent,132,66
ADBE,0000796343,liabilities,Liabilities,132,66
ADBE,0000796343,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",264,66
ADBE,0000796343,debt,LongTermDebtCurrent,4,66
ADBE,0000796343,debt_long,"LongTermDebt,LongTermDebtNoncurrent",86,66
ADBE,0000796343,cfo,NetCashProvidedByUsedInOperatingActivities,148,66
ADBE,0000796343,capex,PaymentsToAcquirePropertyPlantAndEquipment,148,66
ADBE,0000796343,shares,CommonStockSharesOutstanding,132,66
ADBE,0000796343,pretax_income,"IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments",304,66
ADBE,0000796343,income_tax,IncomeTaxExpenseBenefit,216,66
ADCT,0001771910,net_income,NetIncomeLoss,24,8
ADCT,0001771910,revenue,"RevenueFromContractWithCustomerExcludingAssessedTax,Revenues",24,8
ADCT,0001771910,operating_income,OperatingIncomeLoss,24,8
ADCT,0001771910,equity,StockholdersEquity,38,8
ADCT,0001771910,assets,Assets,16,8
ADCT,0001771910,assets_current,AssetsCurrent,16,8
ADCT,0001771910,liabilities_current,LiabilitiesCurrent,16,8
ADCT,0001771910,liabilities,Liabilities,16,8
ADCT,0001771910,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",30,8
ADCT,0001771910,debt,,0,8
ADCT,0001771910,debt_long,,0,8
ADCT,0001771910,cfo,NetCashProvidedByUsedInOperatingActivities,16,8
ADCT,0001771910,capex,PaymentsToAcquirePropertyPlantAndEquipment,16,8
ADCT,0001771910,shares,CommonStockSharesOutstanding,16,8
ADCT,0001771910,pretax_income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,24,8
ADCT,0001771910,income_tax,IncomeTaxExpenseBenefit,24,8
ADI,0000006281,net_income,"NetIncomeLoss,ProfitLoss",295,66
ADI,0000006281,revenue,"RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SalesRevenueNet",295,66
ADI,0000006281,operating_income,OperatingIncomeLoss,295,66
ADI,0000006281,equity,StockholdersEquity,132,66
ADI,0000006281,assets,Assets,132,66
ADI,0000006281,assets_current,AssetsCurrent,132,66
ADI,0000006281,liabilities_current,LiabilitiesCurrent,132,66
ADI,0000006281,liabilities,,0,66
ADI,0000006281,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",264,66
ADI,0000006281,debt,"LongTermDebtCurrent,ShortTermBorrowings",25,66
ADI,0000006281,debt_long,"LongTermDebt,LongTermDebtNoncurrent",30,66
ADI,0000006281,cfo,NetCashProvidedByUsedInOperatingActivities,149,66
ADI,0000006281,capex,PaymentsToAcquirePropertyPlantAndEquipment,149,66
ADI,0000006281,shares,CommonStockSharesOutstanding,132,66
ADI,0000006281,pretax_income,"IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments",295,66
ADI,0000006281,income_tax,IncomeTaxExpenseBenefit,295,66
ADM,0000007084,net_income,NetIncomeLoss,310,64
ADM,0000007084,revenue,"RevenueFromContractWithCustomerExcludingAssessedTax,Revenues",310,64
ADM,0000007084,operating_income,,0,64
ADM,0000007084,equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,234,64
ADM,0000007084,assets,Assets,132,64
ADM,0000007084,assets_current,AssetsCurrent,132,64
ADM,0000007084,liabilities_current,LiabilitiesCurrent,132,64
ADM,0000007084,liabilities,,0,64
ADM,0000007084,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",254,64
ADM,0000007084,debt,LongTermDebtCurrent,128,64
ADM,0000007084,debt_long,LongTermDebtNoncurrent,128,64
ADM,0000007084,cfo,NetCashProvidedByUsedInOperatingActivities,148,64
ADM,0000007084,capex,PaymentsToAcquirePropertyPlantAndEquipment,148,64
ADM,0000007084,shares,,0,64
ADM,0000007084,pretax_income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,186,64
ADM,0000007084,income_tax,IncomeTaxExpenseBenefit,212,64
ADP,0000008670,net_income,NetIncomeLoss,255,64
ADP,0000008670,revenue,"RevenueFromContractWithCustomerExcludingAssessedTax,Revenues",295,64
ADP,0000008670,operating_income,,0,64
ADP,0000008670,equity,"StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest",200,64
ADP,0000008670,assets,Assets,139,64
ADP,0000008670,assets_current,AssetsCurrent,128,64
ADP,0000008670,liabilities_current,LiabilitiesCurrent,128,64
ADP,0000008670,liabilities,Liabilities,128,64
ADP,0000008670,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",245,64
ADP,0000008670,debt,"LongTermDebtCurrent,ShortTermBorrowings",48,64
ADP,0000008670,debt_long,"LongTermDebt,LongTermDebtNoncurrent",96,64
ADP,0000008670,cfo,NetCashProvidedByUsedInOperatingActivities,144,64
ADP,0000008670,capex,,0,64
ADP,0000008670,shares,CommonStockSharesOutstanding,128,64
ADP,0000008670,pretax_income,"IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments",255,64
ADP,0000008670,income_tax,IncomeTaxExpenseBenefit,207,64
ADS,0001101215,net_income,"NetIncomeLoss,ProfitLoss",177,47
ADS,0001101215,revenue,"RevenueFromContractWithCustomerExcludingAssessedTax,Revenues",231,47
ADS,0001101215,operating_income,OperatingIncomeLoss,233,47
ADS,0001101215,equity,StockholdersEquity,148,47
ADS,0001101215,assets,Assets,100,47
ADS,0001101215,assets_current,AssetsCurrent,92,47
ADS,0001101215,liabilities_current,LiabilitiesCurrent,92,47
ADS,0001101215,liabilities,Liabilities,95,47
ADS,0001101215,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",188,47
ADS,0001101215,debt,,0,47
ADS,0001101215,debt_long,LongTermDebt,11,47
ADS,0001101215,cfo,NetCashProvidedByUsedInOperatingActivities,68,47
ADS,0001101215,capex,,0,47
ADS,0001101215,shares,EntityCommonStockSharesOutstanding,47,47
ADS,0001101215,pretax_income,"IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments",234,47
ADS,0001101215,income_tax,IncomeTaxExpenseBenefit,234,47
ADSK,0000769397,net_income,NetIncomeLoss,365,64
ADSK,0000769397,revenue,"RevenueFromContractWithCustomerExcludingAssessedTax,SalesRevenueNet",306,64
ADSK,0000769397,operating_income,OperatingIncomeLoss,308,64
ADSK,0000769397,equity,StockholdersEquity,253,64
ADSK,0000769397,assets,Assets,136,64
ADSK,0000769397,assets_current,AssetsCurrent,136,64
ADSK,0000769397,liabilities_current,LiabilitiesCurrent,133,64
ADSK,0000769397,liabilities,,0,64
ADSK,0000769397,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",266,64
ADSK,0000769397,debt,,0,64
ADSK,0000769397,debt_long,LongTermDebt,62,64
ADSK,0000769397,cfo,NetCashProvidedByUsedInOperatingActivities,150,64
ADSK,0000769397,capex,PaymentsToAcquirePropertyPlantAndEquipment,123,64
ADSK,0000769397,shares,CommonStockSharesOutstanding,32,64
ADSK,0000769397,pretax_income,"IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments",218,64
ADSK,0000769397,income_tax,IncomeTaxExpenseBenefit,312,64
ADT,0001703056,net_income,NetIncomeLoss,141,31
ADT,0001703056,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,68,31
ADT,0001703056,operating_income,OperatingIncomeLoss,141,31
ADT,0001703056,equity,StockholdersEquity,146,31
ADT,0001703056,assets,Assets,62,31
ADT,0001703056,assets_current,AssetsCurrent,62,31
ADT,0001703056,liabilities_current,LiabilitiesCurrent,62,31
ADT,0001703056,liabilities,Liabilities,62,31
ADT,0001703056,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",124,31
ADT,0001703056,debt,LongTermDebtCurrent,56,31
ADT,0001703056,debt_long,LongTermDebtNoncurrent,56,31
ADT,0001703056,cfo,NetCashProvidedByUsedInOperatingActivities,69,31
ADT,0001703056,capex,PaymentsToAcquirePropertyPlantAndEquipment,69,31
ADT,0001703056,shares,CommonStockSharesOutstanding,22,31
ADT,0001703056,pretax_income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,101,31
ADT,0001703056,income_tax,IncomeTaxExpenseBenefit,101,31
AEE,0001002910,net_income,"NetIncomeLoss,ProfitLoss",296,66
AEE,0001002910,revenue,Revenues,272,66
AEE,0001002910,operating_income,OperatingIncomeLoss,296,66
AEE,0001002910,equity,"StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest",169,66
AEE,0001002910,assets,Assets,134,66
AEE,0001002910,assets_current,AssetsCurrent,132,66
AEE,0001002910,liabilities_current,LiabilitiesCurrent,132,66
AEE,0001002910,liabilities,,0,66
AEE,0001002910,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",257,66
AEE,0001002910,debt,LongTermDebtCurrent,132,66
AEE,0001002910,debt_long,LongTermDebtNoncurrent,132,66
AEE,0001002910,cfo,NetCashProvidedByUsedInOperatingActivities,148,66
AEE,0001002910,capex,PaymentsToAcquirePropertyPlantAndEquipment,164,66
AEE,0001002910,shares,CommonStockSharesOutstanding,226,66
AEE,0001002910,pretax_income,"IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments",216,66
AEE,0001002910,income_tax,IncomeTaxExpenseBenefit,216,66
AEP,0000004904,net_income,"NetIncomeLoss,ProfitLoss",338,66
AEP,0000004904,revenue,"RevenueFromContractWithCustomerExcludingAssessedTax,Revenues",296,66
AEP,0000004904,operating_income,OperatingIncomeLoss,296,66
AEP,0000004904,equity,"StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest",306,66
AEP,0000004904,assets,Assets,139,66
AEP,0000004904,assets_current,AssetsCurrent,132,66
AEP,0000004904,liabilities_current,LiabilitiesCurrent,132,66
AEP,0000004904,liabilities,Liabilities,132,66
AEP,0000004904,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",260,66
AEP,0000004904,debt,LongTermDebtCurrent,133,66
AEP,0000004904,debt_long,LongTermDebtNoncurrent,133,66
AEP,0000004904,cfo,NetCashProvidedByUsedInOperatingActivities,126,66
AEP,0000004904,capex,PaymentsToAcquirePropertyPlantAndEquipment,82,66
AEP,0000004904,shares,,0,66
AEP,0000004904,pretax_income,"IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments",216,66
AEP,0000004904,income_tax,IncomeTaxExpenseBenefit,216,66
AES,0000874761,net_income,NetIncomeLoss,324,66
AES,0000874761,revenue,Revenues,207,66
AES,0000874761,operating_income,,0,66
AES,0000874761,equity,"StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest",175,66
AES,0000874761,assets,Assets,149,66
AES,0000874761,assets_current,AssetsCurrent,136,66
AES,0000874761,liabilities_current,LiabilitiesCurrent,134,66
AES,0000874761,liabilities,,0,66
AES,0000874761,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",267,66
AES,0000874761,debt,,0,66
AES,0000874761,debt_long,,0,66
