policy_rank,variant_id,family,base_config_json,stop_loss,take_profit,leverage,max_positions,train_final_equity,train_total_return,train_cagr,train_sharpe,train_max_drawdown,train_trades,train_traded_days,train_average_positions,train_max_positions_used,train_blown_up,train_worst_day,validation_final_equity,validation_total_return,validation_cagr,validation_sharpe,validation_max_drawdown,validation_trades,validation_traded_days,validation_average_positions,validation_max_positions_used,validation_blown_up,validation_worst_day,diagnostic_2025_final_equity,diagnostic_2025_total_return,diagnostic_2025_cagr,diagnostic_2025_sharpe,diagnostic_2025_max_drawdown,diagnostic_2025_trades,diagnostic_2025_traded_days,diagnostic_2025_average_positions,diagnostic_2025_max_positions_used,diagnostic_2025_blown_up,diagnostic_2025_worst_day,y2021_return,y2021_sharpe,y2021_max_drawdown,y2021_trades,y2022_return,y2022_sharpe,y2022_max_drawdown,y2022_trades,y2023_return,y2023_sharpe,y2023_max_drawdown,y2023_trades,y2024_return,y2024_sharpe,y2024_max_drawdown,y2024_trades,y2025_return,y2025_sharpe,y2025_max_drawdown,y2025_trades,policy_sharpe_stability,policy_positive_year_share_2021_2024,policy_worst_year_return_2021_2024,policy_selection_score
109,a4082a055e1d,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": 0.0, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.15}",,,2.5,7,17779.767373290266,0.7779767373290265,0.21238512316129765,0.8070031375958893,-0.21342947796475675,106,48,0.1407702523240372,7,False,-0.12259483890906282,11392.808428638076,0.1392808428638077,0.1386938042014061,1.0245811207134312,-0.049630444294011644,23,14,0.09090909090909091,7,False,-0.03191304182144246,16029.443075268899,0.6029443075268899,0.6090064350529001,1.8052091438477142,-0.03557917999314508,44,19,0.176,7,False,-0.02596243889078991,0.13914045884788728,1.0626133875586656,-0.061225457007447526,24,0.4010135067952523,1.0993243076674148,-0.15058383377197349,53,0.11405459758659608,0.49444773628054317,-0.21342947796475664,29,0.1392808428638077,1.0245811207134312,-0.049630444294011644,23,0.6029443075268899,1.8052091438477142,-0.03557917999314508,44,-0.21757798311754195,1.0,0.11405459758659608,0.7225054112554112
110,2e8507d11a9f,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.05, ""market_prev_return_max"": null, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_max"": -0.03}",,0.08,2.5,10,13181.997105197479,0.3181997105197478,0.09686473774293725,0.7188857439512102,-0.10154892840837304,78,41,0.10358565737051793,10,False,-0.07625450549134055,11306.707598820696,0.13067075988206955,0.13012204381226344,1.1139482854394405,-0.022818573496121486,26,15,0.10276679841897234,10,False,-0.01900812724162476,12771.479187558913,0.2771479187558912,0.2796497895488974,1.4073448721790307,-0.025524761034884214,36,14,0.144,10,False,-0.01689618048555888,0.06119979579209245,0.8684774222464909,-0.04863331220825995,22,0.14065275437264524,0.7076803928781836,-0.10068994853226654,35,0.08900682275805716,1.0001063633413318,-0.050710674157303126,21,0.13067075988206955,1.1139482854394405,-0.022818573496121486,26,0.2771479187558912,1.4073448721790307,-0.025524761034884214,36,-0.3950625414882303,1.0,0.06119979579209245,0.7225027056277056
111,7875f7bc4c9c,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": null, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_max"": -0.02}",,0.08,2.0,10,14017.284679765888,0.4017284679765887,0.11965116753123395,0.8638547229370044,-0.11911389872189748,146,65,0.19389110225763612,10,False,-0.08027152594105753,10996.965648565096,0.09969656485650957,0.0992835638360352,1.006071091066267,-0.037304513024309705,39,23,0.1541501976284585,10,False,-0.017871303420007777,12903.30451636932,0.29033045163693205,0.29296436106166657,1.5744572823377625,-0.035686572202093925,55,21,0.22,10,False,-0.03568657220209389,0.06823003796915117,0.9653634042916813,-0.03428625592417067,33,0.20975111735324536,0.9797372369306253,-0.11911389872189704,76,0.08468360489241111,0.9590761911532694,-0.058759241509964144,37,0.09969656485650957,1.006071091066267,-0.037304513024309705,39,0.29033045163693205,1.5744572823377625,-0.035686572202093925,55,-0.14221636812926253,1.0,0.06823003796915117,0.7222646103896103
112,a4082a055e1d,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": 0.0, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.15}",,,2.0,10,15132.763539128884,0.5132763539128884,0.14871339117408744,0.78949157067536,-0.12325119784783578,119,48,0.15803452855245684,10,False,-0.08497454635874242,11081.885934285532,0.10818859342855314,0.10773872171969923,1.0593138693975055,-0.02794763000678091,26,14,0.10276679841897234,10,False,-0.017871303420007777,13543.425229534723,0.35434252295347224,0.3576328646786764,1.5678099314345713,-0.027373671141524225,50,19,0.2,10,False,-0.02737367114152427,0.08780024651383722,1.165968968474391,-0.03428625592417067,27,0.30445166160401893,1.059289778898374,-0.11196927986592575,62,0.06645148359738706,0.4535455253763418,-0.12325119784783567,30,0.10818859342855314,1.0593138693975055,-0.02794763000678091,26,0.35434252295347224,1.5678099314345713,-0.027373671141524225,50,-0.26982229872214547,1.0,0.06645148359738706,0.7220914502164502
113,740a4d43b9a7,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": null, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_max"": -0.02}",,,2.5,5,23224.202374989785,1.3224202374989784,0.32576407422607523,0.9478579477384536,-0.27988017358317796,121,65,0.16069057104913678,5,False,-0.17163277447268793,11682.245800156732,0.1682245800156732,0.16750684972967989,0.90204778191417,-0.09191144724549283,34,23,0.13438735177865613,5,False,-0.044678258550019445,19673.375920565664,0.9673375920565663,0.9780165531383345,1.7801318779086934,-0.05798770799229391,45,21,0.18,5,False,-0.036347414447105875,0.16498861630114248,0.9053624576505317,-0.08571563981042662,28,0.36421425069521285,0.9684891802016852,-0.25005387838089266,61,0.4612904421160524,1.0593491678037332,-0.2798801735831782,32,0.1682245800156732,0.90204778191417,-0.09191144724549283,34,0.9673375920565663,1.7801318779086934,-0.05798770799229391,45,-0.045810165824283544,1.0,0.16498861630114248,0.7219155844155845
114,6616ec9875f0,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": 0.0, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.15}",,0.08,1.5,7,13430.190600130796,0.3430190600130796,0.10373332292906179,0.8828996429712759,-0.08374496049532987,106,48,0.1407702523240372,7,False,-0.06208679198639238,10738.702696491322,0.07387026964913224,0.07356780683021791,1.0311399120866316,-0.029928832682382,23,14,0.09090909090909091,7,False,-0.019147825092865476,12593.290165910035,0.2593290165910036,0.2616541595812829,1.8574738061326745,-0.021391145463306893,44,19,0.176,7,False,-0.015577463334473947,0.07624150486301806,1.036582018031155,-0.03673527420446854,24,0.16646703278445374,0.9662908175174001,-0.08374496049532965,53,0.0697935390257387,0.8569784254466989,-0.06274680281517875,29,0.07387026964913224,1.0311399120866316,-0.029928832682382,23,0.2593290165910036,1.8574738061326745,-0.021391145463306893,44,-0.1482402691153557,1.0,0.0697935390257387,0.7218425324675324
115,740a4d43b9a7,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": null, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_max"": -0.02}",,,3.0,5,26425.209851023446,1.6425209851023448,0.38430970753365234,0.947857947738454,-0.3299665500985153,121,65,0.16069057104913678,5,False,-0.2059593293672255,12003.408062295955,0.2003408062295955,0.1994747596796249,0.9020477819141701,-0.10975066898209929,34,23,0.13438735177865613,5,False,-0.05361391026002334,22161.93201184325,1.2161932011843253,1.2303472198778516,1.780131877908693,-0.06934706529767387,45,21,0.18,5,False,-0.04361689733652705,0.19644028707519334,0.9053624576505315,-0.10285876777251202,28,0.4283693167450364,0.968489180201685,-0.2951418411693646,61,0.546275604483683,1.0593491678037334,-0.32996655009851517,32,0.2003408062295955,0.9020477819141701,-0.10975066898209929,34,1.2161932011843253,1.780131877908693,-0.06934706529767387,45,-0.04581016582428388,1.0,0.19644028707519334,0.7218181818181818
116,a0d87a4d13d7,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": 0.0, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.15}",,0.06,3.0,7,15808.951215153626,0.5808951215153626,0.16564194593530845,0.8415736168085904,-0.17194218305622078,106,48,0.1407702523240372,7,False,-0.12417358397278476,11387.687381034859,0.1387687381034859,0.13818398594749737,0.9691602857589858,-0.05940596704683887,23,14,0.09090909090909091,7,False,-0.03829565018573095,14826.019766219324,0.4826019766219325,0.48728011482489153,1.7292129820522903,-0.042651093459268985,44,19,0.176,7,False,-0.031154926668947893,0.13068891964179397,0.9797677175351363,-0.07347054840893719,24,0.21135064796823455,0.7922678688484835,-0.17194218305622067,53,0.15422385814511208,1.0270332713986046,-0.1236029972857805,29,0.1387687381034859,0.9691602857589858,-0.05940596704683887,23,0.4826019766219325,1.7292129820522903,-0.042651093459268985,44,-0.1275866689503954,1.0,0.13068891964179397,0.7217343073593073
117,c6f475cac1ef,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": null, ""min_adv20"": 20000000.0, ""mom3_max"": -0.05, ""prev_return_max"": -0.02}",,,1.75,10,14885.480098463719,0.4885480098463719,0.14239698488527952,0.8594700249733953,-0.11911161442176377,147,65,0.1952191235059761,10,False,-0.07023758519842534,10944.529737477413,0.09445297374774131,0.09406261060121013,0.9946929347381767,-0.032680625376446226,39,23,0.1541501976284585,10,False,-0.015637390492506807,13202.070369916868,0.32020703699168673,0.3231442068363437,1.5545233267124754,-0.029560419482354217,55,21,0.22,10,False,-0.02956041948235446,0.0679513883091396,1.0262344130492012,-0.03000047393364924,33,0.24788968638244313,1.0355222268764368,-0.11911161442176399,77,0.11695368796635286,0.7734820727983776,-0.10361375937428585,37,0.09445297374774131,0.9946929347381767,-0.032680625376446226,39,0.32020703699168673,1.5545233267124754,-0.029560419482354217,55,-0.13522290976478135,1.0,0.0679513883091396,0.7216829004329004
118,72c27ae8dadb,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": 0.0, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.1}",,0.08,2.0,7,14404.717841190195,0.44047178411901955,0.12991406906609493,0.8907374773645025,-0.09910750856047468,93,44,0.12350597609561753,7,False,-0.08278238931518984,10931.080886456177,0.0931080886456177,0.09272351578699634,0.9697309403164998,-0.04451450103832433,22,14,0.08695652173913043,7,False,-0.02553043345715397,13038.231612788195,0.3038231612788196,0.30659334302301344,1.7692999306939245,-0.028492498992283233,40,18,0.16,7,False,-0.02076995111263193,0.08807125982437558,0.9162528987911217,-0.0489803656059582,23,0.2144621100606099,1.0078481106985078,-0.0991075085604749,45,0.09009273907230564,0.8798234285366455,-0.08727447868464522,25,0.0931080886456177,0.9697309403164998,-0.04451450103832433,22,0.3038231612788196,1.7692999306939245,-0.028492498992283233,40,-0.07899346295199727,1.0,0.08807125982437558,0.7211877705627706
119,2e8507d11a9f,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.05, ""market_prev_return_max"": null, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_max"": -0.03}",,0.08,3.0,15,13245.84311084454,0.32458431108445396,0.09863979641579013,0.7124853031404491,-0.0814814421555844,83,41,0.1102257636122178,15,False,-0.06100360439307244,11521.40516622229,0.15214051662222894,0.15149576466834458,1.0959627982082205,-0.01827440236614064,31,15,0.1225296442687747,15,False,-0.015206501793299809,12880.762498057413,0.2880762498057412,0.29068750329574766,1.2378524252483287,-0.02044596829801526,46,14,0.184,15,False,-0.013516944388447106,0.04909136055228536,0.8684774222464906,-0.03894802711081213,22,0.17859923443707282,0.8067245472609387,-0.08078058643754549,40,0.07127295640092868,1.000106363341332,-0.04056853932584281,21,0.15214051662222894,1.0959627982082205,-0.01827440236614064,31,0.2880762498057412,1.2378524252483287,-0.02044596829801526,46,-0.3834774950677714,1.0,0.04909136055228536,0.721009199134199
120,f1f3f33bc23c,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": 0.0, ""min_adv20"": 20000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.15}",,,2.0,5,18274.380093960564,0.8274380093960565,0.2235694279009539,0.8259953724100098,-0.23703134558847827,97,48,0.12881806108897742,5,False,-0.13730621957815034,11334.336056408763,0.13343360564087625,0.13287262044678338,0.9920694698264536,-0.055501780589946925,21,14,0.08300395256916997,5,False,-0.03574260684001555,17817.292767239713,0.7817292767239712,0.7899811188149284,2.020089967657696,-0.0398241062567849,40,19,0.16,5,False,-0.0290779315576847,0.1399498657022491,0.971937007266506,-0.06857251184834101,22,0.3784743913000581,1.09344356898212,-0.15663458798056729,48,0.16294238579079856,0.6018558017407165,-0.23703134558847838,27,0.13343360564087625,0.9920694698264536,-0.055501780589946925,21,0.7817292767239712,2.020089967657696,-0.0398241062567849,40,-0.16607409741644386,1.0,0.13343360564087625,0.7206114718614719
121,740a4d43b9a7,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": null, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_max"": -0.02}",,,2.0,5,20156.328077647828,1.0156328077647827,0.2643716158302265,0.9478579477384538,-0.2278551196380162,121,65,0.16069057104913678,5,False,-0.13730621957815034,11355.104602443058,0.1355104602443058,0.1349402347939257,0.9020477819141702,-0.07389017977054613,34,23,0.13438735177865613,5,False,-0.03574260684001555,17379.655288947462,0.7379655288947462,0.7456673436062069,1.7801318779086932,-0.04654920881939317,45,21,0.18,5,False,-0.0290779315576847,0.1329229598965911,0.9053624576505317,-0.06857251184834101,28,0.29624319725013426,0.9684891802016847,-0.20335360677448566,61,0.3725385465377302,1.0593491678037332,-0.2278551196380163,32,0.1355104602443058,0.9020477819141702,-0.07389017977054613,34,0.7379655288947462,1.7801318779086932,-0.04654920881939317,45,-0.045810165824283544,1.0,0.1329229598965911,0.7204816017316017
122,7aa4d3414d11,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": 0.0, ""min_adv20"": 20000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.15}",,0.08,2.0,10,13530.35102915465,0.353035102915465,0.10648127621342551,0.7935005287226584,-0.11570325465975828,120,48,0.1593625498007968,10,False,-0.08497454635874242,10986.585031024182,0.0986585031024183,0.09824999147665969,1.080164898626837,-0.02794763000678091,26,14,0.10276679841897234,10,False,-0.017871303420007777,12736.100387237457,0.2736100387237457,0.2760766601259701,1.6146937519257978,-0.02490680712409321,50,19,0.2,10,False,-0.02490680712409324,0.08105744851243046,1.145442767667585,-0.03428625592417067,27,0.18261759335643646,0.8798606593640511,-0.1157032546597585,63,0.0583174451571582,0.7540839140832214,-0.0586227200977667,30,0.0986585031024183,1.080164898626837,-0.02794763000678091,26,0.2736100387237457,1.6146937519257978,-0.02490680712409321,50,-0.28666436990417865,1.0,0.0583174451571582,0.719926948051948
