policy_rank,variant_id,family,base_config_json,stop_loss,take_profit,leverage,max_positions,train_final_equity,train_total_return,train_cagr,train_sharpe,train_max_drawdown,train_trades,train_traded_days,train_average_positions,train_max_positions_used,train_blown_up,train_worst_day,validation_final_equity,validation_total_return,validation_cagr,validation_sharpe,validation_max_drawdown,validation_trades,validation_traded_days,validation_average_positions,validation_max_positions_used,validation_blown_up,validation_worst_day,diagnostic_2025_final_equity,diagnostic_2025_total_return,diagnostic_2025_cagr,diagnostic_2025_sharpe,diagnostic_2025_max_drawdown,diagnostic_2025_trades,diagnostic_2025_traded_days,diagnostic_2025_average_positions,diagnostic_2025_max_positions_used,diagnostic_2025_blown_up,diagnostic_2025_worst_day,y2021_return,y2021_sharpe,y2021_max_drawdown,y2021_trades,y2022_return,y2022_sharpe,y2022_max_drawdown,y2022_trades,y2023_return,y2023_sharpe,y2023_max_drawdown,y2023_trades,y2024_return,y2024_sharpe,y2024_max_drawdown,y2024_trades,y2025_return,y2025_sharpe,y2025_max_drawdown,y2025_trades,policy_sharpe_stability,policy_positive_year_share_2021_2024,policy_worst_year_return_2021_2024,policy_selection_score
1662,1feb6e675ae3,oversold_5d_reversal,"{""family"": ""oversold_5d_reversal"", ""max_abs_gap"": 0.05, ""min_adv20"": 50000000.0, ""mom5_max"": -0.2, ""prev_return_percentile_max"": 0.3}",,0.06,2.5,7,8707.673166680548,-0.12923268333194515,-0.04525462762922261,-0.022719822716121135,-0.47405080587425463,281,151,0.37317397078353254,7,False,-0.30086876620628883,10627.302119203685,0.06273021192036854,0.06247467800640072,0.5669912854464708,-0.07811501280071509,98,64,0.38735177865612647,4,False,-0.028848977521509025,11147.446878987213,0.11474468789872128,0.11571382562371557,0.5208925900540032,-0.1764648194715741,142,84,0.568,7,False,-0.17646481947157414,-0.2868561316066389,-0.8908130528920614,-0.36682063342872073,33,0.007138172110751295,0.17975752450983282,-0.24198453290290012,166,0.21237203625997725,1.4819692914523666,-0.043993574838016136,82,0.06273021192036854,0.5669912854464708,-0.07811501280071509,98,0.11474468789872128,0.5208925900540032,-0.1764648194715741,142,-0.589711108162592,0.75,-0.2868561316066389,0.20792478354978355
1663,7cddbcb36132,oversold_5d_reversal,"{""family"": ""oversold_5d_reversal"", ""max_abs_gap"": 0.08, ""min_adv20"": 100000000.0, ""mom5_max"": -0.2, ""prev_return_percentile_max"": 0.3}",,0.04,1.25,3,6718.111579137834,-0.32818884208621657,-0.12464076443428374,-0.3464458231126423,-0.42045374866886165,240,153,0.3187250996015936,3,False,-0.3510135605740036,10744.696282865705,0.07446962828657044,0.07416462765683507,0.6558742352271972,-0.0869275758124215,98,65,0.38735177865612647,3,False,-0.033657140441760526,10553.063095215663,0.05530630952156623,0.05576087349831482,0.37986290078067975,-0.12070163850532045,129,85,0.516,3,False,-0.10929363568124138,-0.2775563222713042,-0.6607413586942098,-0.38450944809292353,36,-0.08615086589806265,-0.2383174829142866,-0.15497315920571764,128,0.017580352857891723,0.20211734405954054,-0.10351925579767507,76,0.07446962828657044,0.6558742352271972,-0.0869275758124215,98,0.05530630952156623,0.37986290078067975,-0.12070163850532045,129,-1.0023200583398395,0.5,-0.2775563222713042,0.2066287878787879
1664,41de34fe07c6,oversold_5d_reversal,"{""family"": ""oversold_5d_reversal"", ""max_abs_gap"": 0.08, ""min_adv20"": 50000000.0, ""mom5_max"": -0.2, ""prev_return_percentile_max"": 0.3}",,0.04,1.25,7,9917.373171604353,-0.008262682839564661,-0.002772836508168064,0.04684388650706065,-0.19157054098887527,295,155,0.39176626826029215,7,False,-0.15043438310314441,10288.480841715485,0.028848084171548605,0.02873243752694643,0.5595854699716818,-0.03801417383248207,101,65,0.39920948616600793,4,False,-0.014424488760754512,10341.70597946775,0.034170597946775016,0.034448618305933376,0.30889205917377927,-0.10823241302431919,148,85,0.592,7,False,-0.1082324130243192,-0.10698602768950527,-0.6396531933447936,-0.16926213764389253,37,0.06065620180455733,0.47305676822457116,-0.07193584633239014,170,0.04704118659656298,0.7241769676079332,-0.03953259820729205,88,0.028848084171548605,0.5595854699716818,-0.03801417383248207,101,0.034170597946775016,0.30889205917377927,-0.10823241302431919,148,-0.5127415834646212,0.75,-0.10698602768950527,0.20659090909090908
1665,41de34fe07c6,oversold_5d_reversal,"{""family"": ""oversold_5d_reversal"", ""max_abs_gap"": 0.08, ""min_adv20"": 50000000.0, ""mom5_max"": -0.2, ""prev_return_percentile_max"": 0.3}",,0.04,2.5,7,9265.601991885394,-0.07343980081146051,-0.025203664694960937,0.04684388650706065,-0.3737788577446354,295,155,0.39176626826029215,7,False,-0.30086876620628883,10555.529392011913,0.05555293920119131,0.055327397300694914,0.5595854699716818,-0.07488626662973263,101,65,0.39920948616600793,4,False,-0.028848977521509025,10447.64070219113,0.044764070219112995,0.045130145196421445,0.30889205917377927,-0.21646482604863837,148,85,0.592,7,False,-0.2164648260486384,-0.22876528156494502,-0.6396531933447936,-0.3318138736405508,37,0.10069988777595373,0.47305676822457116,-0.14627401160479414,170,0.09148594304960711,0.7241769676079332,-0.07904023774767721,88,0.05555293920119131,0.5595854699716818,-0.07488626662973263,101,0.044764070219112995,0.30889205917377927,-0.21646482604863837,148,-0.5127415834646212,0.75,-0.22876528156494502,0.20593614718614722
1666,1feb6e675ae3,oversold_5d_reversal,"{""family"": ""oversold_5d_reversal"", ""max_abs_gap"": 0.05, ""min_adv20"": 50000000.0, ""mom5_max"": -0.2, ""prev_return_percentile_max"": 0.3}",,0.06,3.0,10,9310.474754489067,-0.06895252455109335,-0.02362630680633826,0.020827690524085507,-0.3917139294528178,291,151,0.38645418326693226,10,False,-0.2527297636132826,10534.262161322762,0.05342621613227627,0.05320952443781679,0.5669912854464708,-0.0659512229336735,98,64,0.38735177865612647,4,False,-0.02423314111806758,12077.832156859216,0.20778321568592162,0.20960870039503798,0.7776632124836232,-0.1482304483561223,148,84,0.592,10,False,-0.14823044835612229,-0.2398309697462674,-0.8908130528920614,-0.31227948098217173,33,0.04061180204814807,0.2792057199976135,-0.18110466437809403,176,0.17699036460731543,1.4819692914523663,-0.036905642969405794,82,0.05342621613227627,0.5669912854464708,-0.0659512229336735,98,0.20778321568592162,0.7776632124836232,-0.1482304483561223,148,-0.5461635949223853,0.75,-0.2398309697462674,0.20568181818181816
1667,7cddbcb36132,oversold_5d_reversal,"{""family"": ""oversold_5d_reversal"", ""max_abs_gap"": 0.08, ""min_adv20"": 100000000.0, ""mom5_max"": -0.2, ""prev_return_percentile_max"": 0.3}",,0.04,2.5,15,10145.775093252034,0.014577509325203408,0.004855060246249376,0.10393266407399426,-0.17143020460662195,301,153,0.399734395750332,15,False,-0.14040542422960145,10235.552694982534,0.023555269498253484,0.023461081966946518,0.4954626476442335,-0.03551571051242752,100,65,0.3952569169960474,4,False,-0.01346285617670421,11351.943375832141,0.13519433758321409,0.13634649805808596,0.7986165191619142,-0.10101691882269792,164,85,0.656,15,False,-0.10101691882269792,-0.09939851350911799,-0.6396531933447936,-0.15818690472135755,37,0.088849388163879,0.6278451136120164,-0.05840271175906775,181,0.03462926855997783,0.6008113208050079,-0.0440732315004394,83,0.023555269498253484,0.4954626476442335,-0.03551571051242752,100,0.13519433758321409,0.7986165191619142,-0.10101691882269792,164,-0.3915299835702392,0.75,-0.09939851350911799,0.20525162337662337
1668,beaedd39926f,oversold_5d_reversal,"{""family"": ""oversold_5d_reversal"", ""max_abs_gap"": 0.08, ""min_adv20"": 50000000.0, ""mom5_max"": -0.2, ""prev_return_percentile_max"": 0.3}",,0.08,2.0,5,7343.072717865041,-0.2656927282134959,-0.09819115085130359,-0.17832983092823945,-0.5359626378141561,279,155,0.3705179282868526,5,False,-0.3369730181510434,10816.636453383859,0.08166364533838588,0.08132808124858926,0.6265476530668661,-0.08936294382280874,101,65,0.39920948616600793,4,False,-0.03231085482409011,12982.3939038666,0.29823939038666003,0.3009530401962992,0.9947755029231813,-0.168028520895535,141,85,0.564,5,False,-0.16802852089553505,-0.30984486373373743,-0.8311055235367779,-0.40665548547015495,37,-0.05492023705381632,-0.0033271702129095814,-0.3038236677658729,156,0.1258036202491708,0.7548426974338388,-0.06955361884326128,86,0.08166364533838588,0.6265476530668661,-0.08936294382280874,101,0.29823939038666003,0.9947755029231813,-0.168028520895535,141,-0.8048774839951056,0.5,-0.30984486373373743,0.20490259740259742
1669,cbf16649aea8,oversold_5d_reversal,"{""family"": ""oversold_5d_reversal"", ""max_abs_gap"": 0.05, ""min_adv20"": 50000000.0, ""mom5_max"": -0.2, ""prev_return_percentile_max"": 0.3}",,0.04,2.5,15,10461.463361975897,0.04614633619758979,0.015212209022938739,0.18536432843975306,-0.1883440455278943,304,151,0.4037184594953519,15,False,-0.14040542422960145,10151.925208044366,0.01519252080443656,0.015132019259074925,0.33176875613134105,-0.03815564392482962,98,64,0.38735177865612647,4,False,-0.01346285617670421,11228.362321857941,0.12283623218579409,0.12387742962944737,0.7725222646938017,-0.0823502490867346,158,84,0.632,15,False,-0.08235024908673459,-0.11861967732507106,-0.7986768867775973,-0.16345547604489474,33,0.09691049620885517,0.6847607519556488,-0.06283882842878774,189,0.08207632668438869,1.4516731810792518,-0.029843051568094303,82,0.01519252080443656,0.33176875613134105,-0.03815564392482962,98,0.12283623218579409,0.7725222646938017,-0.0823502490867346,158,-0.14640442769158798,0.75,-0.11861967732507106,0.20486742424242424
1670,cbf16649aea8,oversold_5d_reversal,"{""family"": ""oversold_5d_reversal"", ""max_abs_gap"": 0.05, ""min_adv20"": 50000000.0, ""mom5_max"": -0.2, ""prev_return_percentile_max"": 0.3}",,0.04,1.25,10,10172.227778503582,0.017222777850358195,0.005731086689038545,0.1099603866454682,-0.14257790669530546,291,151,0.38645418326693226,10,False,-0.10530406817220109,10115.987338229188,0.011598733822918872,0.01155262522724354,0.3317687561313409,-0.028684918132935944,98,64,0.38735177865612647,4,False,-0.010097142132528159,10456.195284177604,0.04561952841776029,0.04599275202714015,0.49129944696991645,-0.06176268681505104,148,84,0.592,10,False,-0.06176268681505095,-0.08826961741212058,-0.798676886777597,-0.12333535888881575,33,0.051311761609813544,0.535860778827264,-0.047118110198964835,176,0.06125103248223729,1.4516731810792518,-0.022378739569817174,82,0.011598733822918872,0.3317687561313409,-0.028684918132935944,98,0.04561952841776029,0.49129944696991645,-0.06176268681505104,148,-0.22180836948587268,0.75,-0.08826961741212058,0.20454545454545453
1671,41de34fe07c6,oversold_5d_reversal,"{""family"": ""oversold_5d_reversal"", ""max_abs_gap"": 0.08, ""min_adv20"": 50000000.0, ""mom5_max"": -0.2, ""prev_return_percentile_max"": 0.3}",,0.04,2.5,5,7446.6917564729665,-0.2553308243527034,-0.09395224123653656,-0.08024658342462151,-0.5151667025924027,279,155,0.3705179282868526,5,False,-0.42121627268880435,10752.406293167867,0.07524062931678666,0.07493236217116706,0.5595854699716817,-0.10357874901301523,101,65,0.39920948616600793,4,False,-0.040388568530112634,10882.020829823989,0.08820208298239884,0.08893819035899875,0.43858243875492914,-0.2100356511194189,141,85,0.564,5,False,-0.2100356511194188,-0.3371346159534686,-0.6396531933447939,-0.4570357326572144,37,0.026313649602391465,0.25553185226678893,-0.21499034854475085,156,0.09460627227256913,0.6013046389885153,-0.11056436536251668,86,0.07524062931678666,0.5595854699716817,-0.10357874901301523,101,0.08820208298239884,0.43858243875492914,-0.2100356511194189,141,-0.6398320533963032,0.75,-0.3371346159534686,0.2042992424242424
1672,56bbaee38d87,oversold_5d_reversal,"{""family"": ""oversold_5d_reversal"", ""max_abs_gap"": 0.05, ""min_adv20"": 100000000.0, ""mom5_max"": -0.2, ""prev_return_percentile_max"": 0.3}",,0.08,1.5,5,8200.746452043464,-0.17992535479565364,-0.0642279765749606,-0.18625638092527477,-0.4254902678540756,254,149,0.33731739707835323,5,False,-0.2527297636132826,10641.453407154979,0.06414534071549793,0.06388387077690783,0.6491269348473557,-0.06595122293367328,97,64,0.383399209486166,4,False,-0.02423314111806758,11326.733284866868,0.13267332848668678,0.13380276434528637,0.6633531992160592,-0.1260213906716512,137,84,0.548,5,False,-0.12602139067165127,-0.24696997788259778,-0.9305770903166026,-0.3122794809821716,33,-0.05123681511609268,-0.09917616817405916,-0.22637368397514523,144,0.14784505938404746,1.1659408168609935,-0.0670421062575689,77,0.06414534071549793,0.6491269348473557,-0.06595122293367328,97,0.13267332848668678,0.6633531992160592,-0.1260213906716512,137,-0.8353833157726305,0.5,-0.24696997788259778,0.20381222943722946
1673,1feb6e675ae3,oversold_5d_reversal,"{""family"": ""oversold_5d_reversal"", ""max_abs_gap"": 0.05, ""min_adv20"": 50000000.0, ""mom5_max"": -0.2, ""prev_return_percentile_max"": 0.3}",,0.06,2.0,10,9728.303609369359,-0.027169639063064133,-0.00917607439202428,0.020827690524085497,-0.2723660733959632,291,151,0.38645418326693226,10,False,-0.1684865090755217,10364.495231716188,0.03644952317161887,0.03630286999049415,0.5669912854464709,-0.04436058132705201,98,64,0.38735177865612647,4,False,-0.016155427412045054,11448.874742663182,0.1448874742663182,0.1461274296619277,0.777663212483623,-0.0988202989040814,148,84,0.592,10,False,-0.09882029890408153,-0.15850942708906546,-0.8908130528920614,-0.21310055741991785,33,0.035602800497391174,0.27920571999761323,-0.12190514470045666,176,0.11633526622068069,1.481969291452367,-0.024544586359730114,82,0.03644952317161887,0.5669912854464709,-0.04436058132705201,98,0.1448874742663182,0.777663212483623,-0.0988202989040814,148,-0.5461635949223854,0.75,-0.15850942708906546,0.20375811688311685
